IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Thursday, February 16, 2023"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2022:12"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.72    1.40    0.96   11.94   10.13    2.94    0.07     0.05    0.03      0.61
A02                      2.31    1.64    0.87   13.46   17.16    6.90    0.09     0.06    0.04      0.62
A03                      3.16    2.05    1.03   15.77   23.02    8.36    0.10     0.06    0.03      0.60
A04                      4.16    2.56    1.20   18.19   28.00   10.14    0.12     0.06    0.04      0.56
A05                      6.09    5.20    4.30   27.29   12.52   -0.07    0.19     0.14    0.12      0.52
A06                      7.25    4.96    3.39   26.63   27.25    4.47    0.17     0.10    0.09      0.50
A07                      9.21    5.42    2.68   27.91   39.34   11.89    0.17     0.09    0.08      0.43
A08                     12.94    6.90    2.60   31.58   50.87   18.86    0.12     0.07    0.09      0.27
A09                     23.96   22.20   17.28   54.24   11.56    2.34    0.24     0.20    0.18      0.24
A10                     25.83   22.21   16.10   54.25   19.52    5.13    0.23     0.14    0.15      0.26
A11                     27.97   22.35   14.79   54.39   27.58    8.62    0.22     0.15    0.17      0.22
A12                     30.06   22.25   13.81   54.29   36.04   10.99    0.19     0.16    0.23      0.16
A13                     68.92   72.39   64.22   88.15   -1.88   -4.39    0.36     0.37    0.15      0.16
A14                     70.66   68.94   62.79   86.47    9.10   -5.92    0.28     0.26    0.16      0.12
A15                     72.89   75.15   55.54   89.46    0.91    6.55    0.25     0.26    0.17      0.13
A16                     63.35   64.17   53.46   84.05    3.40   -0.55    0.30     0.28    0.18      0.14
A17                     68.64   67.59   53.65   85.80    7.64    2.26    0.21     0.22    0.24      0.11
A18                     67.02   71.22   55.14   87.59   -3.61    3.76    0.27     0.27    0.18      0.14
A19                     64.63   65.15   62.22   84.56    4.13   -8.65    0.27     0.25    0.10      0.11
A20                      7.55   12.30   24.98   41.68  -34.77  -34.84    0.06     0.10    0.11      0.09
A21                     14.78    7.27   16.22   32.41   58.93  -32.82    0.11     0.06    0.11      0.14
A22                     27.03   25.78    1.92   57.83    9.01   70.15    0.16     0.14    0.02      0.35
B01                      1.48    1.28    0.72   11.13    7.34    5.64    0.06     0.04    0.03      0.49
B02                      1.85    1.40    0.62   11.93   13.51    8.92    0.06     0.04    0.03      0.47
B03                      2.63    1.76    0.57   14.16   20.43   13.70    0.06     0.04    0.01      0.56
B04                      3.38    2.13    0.64   16.18   24.94   15.86    0.09     0.05    0.02      0.53
B05                      6.16    5.15    3.11   27.15   13.87    7.35    0.14     0.09    0.07      0.39
B06                      6.75    4.87    1.57   26.35   23.53   19.65    0.13     0.07    0.04      0.48
B07                      9.29    5.51    0.93   28.14   38.95   31.19    0.14     0.07    0.03      0.42
B08                     13.52    7.11    0.59   32.05   52.69   44.19    0.10     0.05    0.01      0.30
B09                     23.91   22.42   15.23   54.47   10.38    7.64    0.23     0.18    0.19      0.21
B10                     25.64   22.19   13.05   54.23   18.80   12.94    0.22     0.17    0.20      0.21
B11                     27.54   22.33   10.65   54.37   25.97   20.26    0.17     0.13    0.16      0.17
B12                     29.17   22.33    9.58   54.37   32.31   23.78    0.20     0.19    0.20      0.20
B13                     58.77   65.07   62.93   84.52   -9.35   -9.41    0.38     0.33    0.22      0.13
B14                     64.26   58.27   59.10   80.89   19.12  -11.88    0.24     0.23    0.16      0.11
B15                     70.46   73.27   44.23   88.58   -0.41   17.85    0.22     0.21    0.31      0.12
B16                     47.47   48.08   40.33   74.88    3.10   -0.85    0.28     0.22    0.24      0.14
B17                     60.20   55.67   40.46   79.43   16.01    6.82    0.19     0.18    0.28      0.09
B18                     54.25   61.96   43.09   82.89  -13.48    9.44    0.24     0.22    0.26      0.11
B19                     50.22   49.87   58.04   75.99    5.80  -19.27    0.26     0.24    0.18      0.11
B20                      5.00    8.14   15.59   34.27  -30.29  -28.09    0.06     0.07    0.17      0.16
B21                      9.66    5.11   10.78   27.05   46.68  -27.26    0.11     0.06    0.13      0.32
B22                     16.13   15.59    1.59   46.43    6.37   54.08    0.12     0.08    0.03      0.29
C01                      2.14    2.04    1.13   15.72    3.86    6.82    0.06     0.04    0.03      0.32
C02                      2.31    2.07    0.80   15.84    6.95   12.23    0.07     0.05    0.03      0.32
C03                      2.90    2.37    0.70   17.32   11.95   16.61    0.08     0.05    0.02      0.44
C04                      3.81    3.02    0.73   20.12   14.58   20.85    0.09     0.06    0.02      0.42
C05                     12.04   10.92    5.19   39.44   10.97   16.03    0.20     0.15    0.11      0.33
C06                     14.53   11.84    2.68   40.96   20.59   34.37    0.13     0.09    0.07      0.32
C07                     17.03   12.61    1.19   42.16   29.80   51.55    0.14     0.08    0.01      0.22
C08                     25.29   17.60    1.14   49.00   39.86   64.11    0.10     0.09    0.03      0.26
C09                     29.97   29.26   17.81   61.01    6.72   12.83    0.20     0.16    0.21      0.14
C10                     31.22   28.79   13.09   60.60   13.18   23.81    0.15     0.13    0.19      0.15
C11                     32.77   28.64   10.14   60.46   19.37   32.38    0.14     0.13    0.12      0.12
C12                     34.45   28.93    8.10   60.72   24.12   40.01    0.17     0.16    0.13      0.17
C13                     51.49   59.92   63.71   81.79  -15.87  -14.86    0.42     0.37    0.25      0.13
C14                     60.33   51.08   57.48   76.73   27.97  -17.41    0.11     0.15    0.18      0.06
