IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.1"
CREATED              "Friday, September 25, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:09"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      2.23    1.72    1.11   13.93   13.46    4.10    0.07     0.04    0.02      0.34
A02                      3.12    2.05    1.05   15.76   22.32    8.05    0.23     0.12    0.04      0.81
A03                      4.17    2.58    1.22   18.28   27.70   10.03    0.18     0.09    0.04      0.63
A04                      5.43    3.22    1.47   20.91   32.47   11.36    0.18     0.10    0.06      0.23
A05                      8.64    7.46    5.98   32.82   13.28    0.79    0.16     0.17    0.17      0.48
A06                      9.82    6.80    4.80   31.35   29.41    4.14    0.14     0.10    0.10      0.72
A07                     11.45    6.60    3.83   30.88   43.68    8.94    0.10     0.07    0.05      0.18
A08                     14.33    7.52    3.65   32.97   53.77   13.71    0.11     0.07    0.05      0.15
A09                     32.77   31.66   25.05   63.06    8.18    1.90    0.22     0.19    0.12      0.10
A10                     33.57   30.59   23.41   62.16   14.83    3.34    0.23     0.22    0.17      0.12
A11                     35.12   30.14   22.03   61.77   21.87    5.32    0.21     0.23    0.16      0.12
A12                     36.24   29.36   20.78   61.09   28.53    6.63    0.21     0.23    0.17      0.14
A13                     71.16   75.19   66.33   89.48   -2.82   -4.09    0.28     0.27    0.22      0.13
A14                     72.67   72.81   65.36   88.36    5.19   -5.12    0.26     0.43    0.32      0.41
A15                     74.42   77.10   60.85   90.37    0.16    2.71    0.20     0.39    0.82      0.44
A16                     67.49   69.31   58.91   86.65    1.45   -1.75    0.75     0.57    0.26      0.24
A17                     71.29   71.73   59.21   87.84    4.55   -0.02    0.29     0.30    0.22      0.10
A18                     69.97   74.43   60.17   89.13   -3.82    1.24    0.27     0.25    0.23      0.08
A19                     68.07   69.77   64.99   86.88    1.75   -7.31    0.30     0.31    0.29      0.13
A20                      9.52   15.82   30.35   46.74  -39.36  -35.12    0.06     0.10    0.16      0.11
A21                     17.13    8.28   19.80   34.55   63.21  -37.13    0.15     0.08    0.14      0.09
A22                     34.16   33.08    2.37   64.23    8.00   77.07    0.27     0.24    0.03      0.17
B01                      2.00    1.63    0.80   13.43   10.37    8.09    0.09     0.05    0.02      0.00
B02                      2.63    1.83    0.65   14.54   18.69   12.74    0.16     0.08    0.01      0.46
B03                      3.33    2.14    0.62   16.18   24.10   16.19    0.20     0.11    0.03      0.87
B04                      4.31    2.62    0.73   18.46   28.83   17.97    0.25     0.13    0.04      0.72
B05                      8.63    7.30    4.15   32.47   14.76    9.75    0.29     0.29    0.19      0.73
B06                      9.11    6.64    2.00   30.97   25.27   23.08    0.14     0.09    0.03      0.52
B07                     11.55    6.77    1.15   31.29   42.63   33.39    0.12     0.08    0.02      0.18
B08                     14.64    7.64    0.74   33.22   54.58   43.22    0.17     0.07    0.03      0.14
B09                     32.94   32.19   22.74   63.50    6.86    6.92    0.27     0.27    0.24      0.49
B10                     34.06   31.22   19.63   62.70   14.23   11.77    0.33     0.30    0.21      0.29
B11                     34.61   30.04   16.17   61.69   20.47   17.79    0.30     0.27    0.19      0.17
B12                     35.61   29.60   14.76   61.31   25.50   20.59    0.28     0.27    0.15      0.21
B13                     63.91   70.13   65.73   87.06   -8.27   -7.70    0.39     0.37    0.28      0.20
B14                     68.79   65.98   63.54   84.98   11.51   -9.20    0.30     0.33    0.28      0.15
B15                     73.00   76.40   51.84   90.05   -1.40   11.55    0.26     0.26    0.26      0.15
B16                     55.51   57.48   48.84   80.45    0.20   -1.62    0.41     0.40    0.30      0.15
B17                     65.60   63.68   49.39   83.80    9.58    3.52    0.30     0.34    0.31      0.12
B18                     61.05   68.15   51.17   86.08  -10.66    5.45    0.34     0.32    0.25      0.12
B19                     57.87   59.09   62.44   81.34    2.19  -14.42    0.38     0.37    0.31      0.10
B20                      7.25   12.12   21.93   41.41  -36.39  -29.60    0.07     0.12    0.20      0.13
B21                     12.52    6.37   14.81   30.31   53.56  -32.97    0.20     0.11    0.18      0.16
B22                     23.47   23.16    2.09   55.23    5.12   64.06    0.33     0.30    0.03      0.18
C01                      2.94    2.81    1.21   19.28    4.16   11.86    0.08     0.06    0.06      0.28
C02                      3.36    2.99    0.88   19.99    8.14   17.95    0.16     0.10    0.02      0.00
C03                      3.97    3.33    0.82   21.33   11.64   21.43    0.14     0.12    0.02      0.52
C04                      5.32    4.35    0.89   24.79   14.57   26.19    0.09     0.09    0.03      0.73
C05                     16.74   15.65    7.17   46.51    9.53   19.18    0.13     0.13    0.17      0.42
