IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, September 29, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:09"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      2.27    1.75    1.14   14.11   13.51    3.93    0.06     0.04    0.03      0.58
A02                      3.09    2.04    1.06   15.68   22.19    7.83    0.17     0.08    0.03      1.18
A03                      4.18    2.58    1.23   18.26   27.98    9.87    0.13     0.06    0.03      0.63
A04                      5.31    3.15    1.48   20.64   32.38   10.80    0.06     0.03    0.02      0.28
A05                      8.52    7.40    5.89   32.71   12.79    1.05    0.12     0.16    0.14      0.20
A06                      9.81    6.83    4.77   31.43   28.95    4.44    0.15     0.06    0.08      0.69
A07                     11.32    6.58    3.85   30.83   42.98    8.74    0.15     0.06    0.04      0.61
A08                     13.91    7.33    3.62   32.55   52.92   13.18    0.14     0.06    0.04      0.44
A09                     32.54   31.56   24.97   62.98    7.70    1.89    0.21     0.21    0.16      0.17
A10                     33.26   30.61   23.22   62.18   13.69    3.73    0.21     0.21    0.14      0.17
A11                     34.80   30.17   21.74   61.80   20.63    5.93    0.19     0.18    0.10      0.16
A12                     35.64   29.10   20.35   60.87   27.51    7.12    0.16     0.18    0.16      0.16
A13                     70.22   74.48   65.51   89.15   -3.38   -3.90    0.14     0.13    0.09      0.05
A14                     72.37   72.60   64.62   88.26    5.00   -4.59    0.17     0.17    0.08      0.07
A15                     73.76   76.57   59.90   90.12   -0.15    3.23    1.16     1.28    0.65      0.62
A16                     66.67   68.78   58.25   86.39    0.78   -1.53    0.61     0.41    0.22      0.20
A17                     71.02   71.54   58.55   87.75    4.36    0.49    0.18     0.17    0.19      0.08
A18                     69.11   73.80   59.41   88.83   -4.38    1.49    0.20     0.17    0.21      0.08
A19                     67.29   69.27   64.13   86.63    1.10   -6.92    0.20     0.18    0.08      0.08
A20                      9.55   15.98   30.07   46.95  -39.97  -34.33    0.06     0.09    0.12      0.10
A21                     16.76    8.11   19.33   34.21   62.59  -36.72    0.13     0.07    0.12      0.19
A22                     33.74   32.88    2.37   64.07    7.21   76.78    0.24     0.20    0.03      0.34
B01                      2.03    1.67    0.83   13.66   10.08    7.90    0.06     0.04    0.02      0.51
B02                      2.71    1.88    0.68   14.83   19.15   12.67    0.13     0.07    0.02      0.95
B03                      3.36    2.15    0.63   16.24   24.41   16.09    0.08     0.04    0.01      0.50
B04                      4.28    2.59    0.74   18.33   28.99   17.57    0.11     0.06    0.02      0.56
B05                      8.53    7.30    4.18   32.47   13.84    9.60    0.13     0.10    0.05      0.31
B06                      9.07    6.63    2.01   30.95   25.03   22.97    0.14     0.09    0.07      0.71
B07                     11.45    6.76    1.17   31.25   42.05   33.03    0.09     0.05    0.03      0.41
B08                     14.25    7.47    0.77   32.86   53.75   42.20    0.17     0.05    0.03      0.80
B09                     32.55   32.11   22.46   63.43    5.76    7.35    0.22     0.21    0.15      0.19
B10                     33.56   31.10   19.32   62.59   12.98   12.23    0.25     0.23    0.23      0.21
B11                     34.25   29.99   16.06   61.65   19.42   17.98    0.23     0.18    0.16      0.23
B12                     35.09   29.45   14.65   61.18   24.32   20.66    0.19     0.16    0.10      0.17
B13                     62.81   69.22   64.77   86.62   -8.88   -7.57    0.19     0.15    0.11      0.06
B14                     68.37   65.67   62.67   84.83   11.26   -8.63    0.14     0.16    0.12      0.06
B15                     72.57   76.00   51.27   89.86   -1.49   11.86    0.15     0.16    0.13      0.09
B16                     54.72   56.94   48.31   80.15   -0.45   -1.54    0.23     0.20    0.11      0.11
B17                     65.30   63.46   48.92   83.68    9.41    3.86    0.14     0.17    0.10      0.08
B18                     60.11   67.39   50.61   85.70  -11.24    5.43    0.22     0.17    0.11      0.08
B19                     57.01   58.50   61.50   81.02    1.48  -14.06    0.23     0.22    0.11      0.08
B20                      7.35   12.32   22.03   41.72  -36.85  -29.26    0.06     0.09    0.12      0.14
B21                     12.27    6.24   14.70   30.01   53.16  -33.22    0.12     0.06    0.10      0.22
B22                     23.20   23.13    2.11   55.21    4.03   63.84    0.26     0.22    0.03      0.36
C01                      2.99    2.89    1.32   19.59    3.78   10.98    0.06     0.05    0.03      0.38
C02                      3.40    3.04    0.93   20.21    7.80   17.54    0.11     0.07    0.04      0.89
C03                      4.02    3.38    0.85   21.51   11.61   21.11    0.12     0.09    0.02      0.72
C04                      5.42    4.44    0.92   25.06   14.56   26.10    0.15     0.14    0.06      0.35
C05                     16.89   15.79    7.16   46.69    9.54   19.57    0.25     0.23    0.12      0.35
C06                     19.01   16.20    3.46   47.24   18.45   39.53    0.18     0.15    0.05      0.37
C07                     21.28   16.76    1.51   47.96   26.50   57.53    0.35     0.26    0.03      0.71
C08                     28.99   21.97    1.56   54.00   33.27   67.43    0.27     0.23    0.02      0.45
C09                     37.93   38.50   24.93   68.39    2.61   11.31    0.25     0.25    0.26      0.19
C10                     38.53   37.78   18.87   67.86    6.82   22.28    0.23     0.24    0.17      0.20
C11                     39.51   37.43   14.72   67.59   11.06   31.54    0.18     0.19    0.10      0.18
C12                     40.32   36.99   12.00   67.27   14.99   38.39    0.18     0.20    0.13      0.23
C13                     56.46   64.42   63.92   84.18  -13.52  -10.95    0.23     0.19    0.11      0.06
C14                     64.22   58.89   60.39   81.23   17.56  -12.59    0.14     0.17    0.10      0.05
C15                     70.99   74.65   43.72   89.23   -2.09   19.60    0.15     0.15    0.14      0.10
C16                     45.05   46.98   39.76   74.17   -0.71   -1.32    0.22     0.19    0.17      0.12
C17                     59.75   55.84   40.46   79.52   14.56    6.97    0.16     0.19    0.19      0.09
C18                     52.33   61.38   42.80   82.59  -17.10    9.28    0.26     0.20    0.20      0.08
C19                     48.42   49.17   58.54   75.55    2.80  -20.52    0.23     0.22    0.09      0.08
