IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:05"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.64    1.30    0.87   11.29   10.75    3.25    0.12     0.09    0.07      0.66
A02                      2.23    1.54    0.79   12.85   18.09    7.38    0.18     0.12    0.05      0.96
A03                      2.92    1.86    0.90   14.72   23.28    8.64    0.23     0.14    0.08      0.95
A04                      3.96    2.40    1.09   17.46   28.27   10.41    0.26     0.15    0.08      0.94
A05                      5.65    4.76    3.67   26.02   13.01    1.65    0.38     0.34    0.28      0.92
A06                      6.72    4.56    2.91   25.41   27.20    5.87    0.42     0.30    0.25      0.85
A07                      8.74    5.08    2.34   26.94   39.48   13.12    0.48     0.29    0.22      0.79
A08                     12.73    6.69    2.26   31.08   51.61   20.96    0.47     0.25    0.19      0.57
A09                     22.66   20.89   15.71   52.81   11.89    3.62    1.13     1.17    1.03      1.14
A10                     24.59   21.10   14.77   53.04   19.44    6.36    1.11     1.08    0.90      0.96
A11                     26.93   21.38   13.67   53.34   27.89    9.77    1.04     0.99    0.85      0.69
A12                     28.94   21.17   12.66   53.12   36.77   12.14    1.02     0.95    0.82      0.47
A13                     69.61   73.76   66.18   88.81   -3.23   -5.11    0.43     0.30    0.25      0.12
A14                     73.37   72.29   65.12   88.11    7.72   -5.32    0.26     0.49    0.22      0.17
A15                     75.01   77.50   57.89   90.55    0.57    6.01    0.32     0.30    0.66      0.14
A16                     64.69   66.62   55.59   85.31    1.04   -0.65    0.86     0.87    0.84      0.44
A17                     71.51   71.23   55.98   87.60    6.06    2.89    0.44     0.62    0.89      0.26
A18                     67.72   72.56   57.35   88.24   -4.84    2.57    0.60     0.40    0.69      0.16
A19                     66.04   67.71   64.45   85.86    1.67   -8.56    0.78     0.83    0.28      0.35
A20                      7.44   12.23   24.34   41.56  -35.27  -33.86    0.34     0.51    1.07      0.96
A21                     14.49    7.03   15.48   31.87   59.48  -31.95    0.61     0.29    0.70      1.24
