IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, October 12, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:09"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.65    1.32    0.87   11.40   10.73    3.43    0.10     0.08    0.05      0.63
A02                      2.26    1.57    0.80   13.04   17.85    7.48    0.10     0.07    0.03      0.62
A03                      3.00    1.92    0.91   15.06   23.40    8.98    0.15     0.09    0.05      0.64
A04                      3.99    2.43    1.08   17.59   28.19   10.84    0.15     0.09    0.06      0.57
A05                      5.98    5.05    4.05   26.86   13.15    0.70    0.27     0.24    0.23      0.67
A06                      6.96    4.73    3.16   25.94   27.38    4.92    0.24     0.18    0.16      0.49
A07                      8.92    5.20    2.46   27.30   39.45   12.65    0.26     0.16    0.14      0.45
A08                     12.63    6.68    2.38   31.06   51.06   19.82    0.23     0.13    0.12      0.28
A09                     23.50   21.58   16.29   53.57   12.42    3.52    0.55     0.53    0.56      0.53
A10                     25.27   21.58   15.13   53.57   20.07    6.36    0.55     0.51    0.54      0.46
A11                     27.64   21.91   14.02   53.93   28.25    9.80    0.47     0.46    0.48      0.28
A12                     29.55   21.69   12.97   53.69   36.68   12.25    0.45     0.44    0.47      0.14
A13                     69.08   72.61   64.69   88.26   -2.00   -4.65    0.34     0.33    0.36      0.15
A14                     70.91   68.89   63.12   86.45    9.74   -6.27    0.27     0.37    0.42      0.15
A15                     73.23   75.50   55.30   89.63    0.91    7.09    0.34     0.33    0.68      0.16
A16                     63.22   63.91   52.94   83.92    3.69   -0.22    0.43     0.49    0.67      0.25
A17                     68.76   67.51   53.16   85.76    8.09    2.72    0.39     0.47    0.69      0.21
A18                     67.06   71.35   54.77   87.66   -3.80    4.27    0.35     0.31    0.67      0.14
A19                     64.73   65.02   62.44   84.50    4.63   -8.98    0.43     0.50    0.43      0.24
