IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:06"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.66    1.32    0.92   11.44   10.78    2.69    0.08     0.06    0.03      0.66
A02                      2.27    1.57    0.82   13.05   18.05    7.03    0.12     0.08    0.03      0.83
A03                      3.03    1.93    0.96   15.10   23.67    8.24    0.14     0.08    0.03      0.81
A04                      4.07    2.46    1.15   17.74   28.60   10.01    0.16     0.09    0.04      0.74
A05                      6.00    5.06    4.11   26.89   13.28    0.36    0.27     0.19    0.15      0.76
A06                      6.97    4.74    3.23   25.98   27.32    4.52    0.25     0.17    0.15      0.65
A07                      9.22    5.35    2.57   27.72   40.17   12.48    0.24     0.13    0.10      0.56
A08                     13.32    6.99    2.46   31.77   52.55   20.40    0.20     0.09    0.08      0.39
A09                     23.90   21.93   16.91   53.95   12.58    2.70    0.39     0.35    0.41      0.38
A10                     25.89   22.02   15.80   54.05   20.60    5.50    0.36     0.31    0.36      0.31
A11                     28.10   22.18   14.62   54.22   28.85    8.73    0.39     0.29    0.36      0.32
A12                     30.12   22.02   13.49   54.04   37.33   11.41    0.21     0.15    0.38      0.20
A13                     70.15   73.88   65.82   88.87   -2.32   -4.67    0.39     0.37    0.69      0.19
A14                     72.09   70.39   64.38   87.19    9.04   -6.21    0.43     0.62    0.69      0.27
A15                     74.46   76.95   57.00   90.30    0.56    6.49    0.43     0.41    1.57      0.13
A16                     64.45   65.40   54.60   84.69    3.17   -0.66    0.68     0.82    1.21      0.42
A17                     70.08   69.13   55.01   86.57    7.45    2.13    0.64     0.78    1.34      0.35
A18                     68.30   72.76   56.46   88.33   -4.00    3.66    0.57     0.48    1.46      0.19
A19                     66.14   66.71   63.85   85.36    4.07   -8.85    0.59     0.75    0.72      0.36
A20                      7.67   12.55   25.27   42.07  -35.27  -34.67    0.21     0.28    0.62      0.44
A21                     15.24    7.37   16.13   32.64   60.68  -32.20    0.21     0.09    0.33      0.62
A22                     27.87   26.55    1.93   58.55    9.26   71.31    0.33     0.28    0.02      0.47
B01                      1.45    1.25    0.70   10.89    7.56    5.54    0.08     0.06    0.02      0.73
B02                      1.81    1.34    0.59   11.55   14.04    8.80    0.10     0.06    0.02      0.90
B03                      2.53    1.67    0.53   13.64   20.77   13.51    0.13     0.07    0.02      0.97
B04                      3.35    2.08    0.61   15.92   25.54   15.86    0.15     0.08    0.02      0.88
B05                      6.05    5.00    2.99   26.74   14.41    7.55    0.27     0.19    0.12      0.83
B06                      6.55    4.70    1.51   25.84   23.65   19.46    0.24     0.17    0.05      0.75
B07                      9.35    5.49    0.91   28.08   39.70   31.53    0.26     0.16    0.03      0.63
B08                     14.17    7.34    0.57   32.57   54.49   45.47    0.27     0.13    0.02      0.60
B09                     23.88   22.21   14.92   54.25   11.18    8.03    0.44     0.38    0.48      0.40
B10                     25.66   22.01   12.67   54.04   19.70   13.67    0.34     0.28    0.27      0.31
B11                     27.65   22.23   10.44   54.27   26.82   20.74    0.38     0.30    0.25      0.28
B12                     29.26   22.11    9.23   54.14   33.65   24.58    0.26     0.22    0.23      0.25
B13                     59.52   66.12   64.34   85.06   -9.88   -9.84    0.42     0.37    0.64      0.19
B14                     65.36   59.22   60.42   81.41   19.35  -12.31    0.36     0.44    0.61      0.21
B15                     71.79   74.85   44.98   89.32   -0.79   18.23    0.38     0.41    1.29      0.15
B16                     47.86   48.47   40.72   75.12    3.11   -0.94    0.68     0.71    0.94      0.45
B17                     61.16   56.56   41.17   79.93   16.11    6.78    0.47     0.55    0.86      0.22
B18                     55.27   63.25   43.91   83.57  -13.85    9.62    0.60     0.53    0.99      0.17
B19                     51.22   50.68   59.22   76.48    6.31  -19.60    0.67     0.67    0.65      0.37
B20                      5.05    8.22   15.65   34.43  -30.38  -27.94    0.12     0.15    0.37      0.30
B21                      9.77    5.08   10.61   26.95   47.97  -26.89    0.19     0.08    0.25      0.64
B22                     16.41   15.80    1.59   46.71    6.80   54.48    0.30     0.20    0.01      0.61
C01                      2.08    1.97    1.09   15.33    4.13    6.68    0.10     0.08    0.03      0.61
C02                      2.29    2.03    0.79   15.65    7.15   12.16    0.12     0.09    0.02      0.89
C03                      2.81    2.30    0.68   16.99   11.59   16.50    0.15     0.11    0.03      0.89
C04                      3.75    2.97    0.71   19.91   14.59   20.87    0.18     0.13    0.02      1.00
C05                     11.88   10.66    5.05   39.00   11.75   16.02    0.38     0.28    0.13      0.72
C06                     14.25   11.52    2.56   40.44   21.03   34.48    0.31     0.24    0.07      0.60
C07                     17.14   12.62    1.16   42.19   30.32   52.02    0.32     0.25    0.02      0.56
C08                     25.90   17.82    1.12   49.28   41.23   64.87    0.30     0.22    0.02      0.45
C09                     29.80   28.95   17.28   60.74    7.28   13.54    0.49     0.46    0.44      0.37
C10                     31.12   28.59   12.71   60.42   13.60   24.56    0.45     0.41    0.28      0.32
C11                     32.86   28.53    9.90   60.36   20.09   33.03    0.45     0.37    0.28      0.21
C12                     34.52   28.79    7.95   60.60   24.88   40.40    0.29     0.26    0.17      0.17
C13                     51.76   60.39   64.64   82.05  -16.27  -15.31    0.56     0.48    0.63      0.21
C14                     60.97   51.51   58.33   76.99   28.35  -17.84    0.38     0.44    0.53      0.18
C15                     71.20   74.55   36.85   89.18   -1.43   28.48    0.51     0.57    0.99      0.21
C16                     36.90   37.37   31.73   67.55    2.86   -1.37    0.66     0.66    0.76      0.50
C17                     55.29   48.16   32.79   74.93   23.47    9.75    0.50     0.55    0.70      0.21
C18                     46.53   56.62   36.03   79.96  -21.46   13.74    0.61     0.54    0.88      0.15
C19                     41.30   39.81   55.99   69.33    9.09  -28.61    0.50     0.48    0.54      0.28
C20                      3.33    5.26    9.43   27.46  -24.51  -22.12    0.08     0.09    0.23      0.21
C21                      5.98    3.40    6.74   21.58   35.94  -21.99    0.16     0.07    0.14      0.70
C22                      9.17    9.02    1.37   36.02    4.01   38.69    0.23     0.17    0.03      0.58
D01                      1.85    1.94    1.03   15.16   -0.46    7.40    0.09     0.08    0.02      0.52
D02                      2.01    2.16    0.81   16.31   -1.70   12.85    0.07     0.05    0.02      0.35
D03                      2.32    2.48    0.77   17.83   -1.54   16.23    0.11     0.10    0.02      0.67
D04                      2.75    3.05    0.84   20.23   -3.41   19.16    0.14     0.14    0.03      0.75
D05                     13.04   13.43    6.70   43.41    0.56   15.83    0.36     0.28    0.16      0.44
D06                     12.77   13.34    3.25   43.27   -0.60   34.16    0.30     0.25    0.08      0.51
D07                     13.57   14.83    1.71   45.39   -4.58   50.93    0.28     0.26    0.04      0.49
D08                     17.97   20.44    1.70   52.33   -8.94   63.01    0.44     0.41    0.03      0.77
D09                     35.83   36.63   22.26   66.99    1.73   13.87    0.58     0.56    0.64      0.33
D10                     35.02   35.91   15.16   66.45    1.34   28.47    0.47     0.49    0.35      0.26
D11                     35.59   36.22   11.72   66.69    2.24   38.23    0.59     0.60    0.30      0.38
D12                     36.37   36.76    9.72   67.10    3.08   45.24    0.54     0.56    0.26      0.30
D13                     41.53   51.57   62.32   77.02  -23.38  -21.75    0.60     0.57    0.63      0.23
D14                     54.11   41.61   53.21   70.60   39.14  -23.47    0.28     0.29    0.43      0.23
D15                     68.79   71.90   26.60   87.92   -1.16   42.04    0.48     0.55    0.75      0.25
D16                     24.55   24.85   21.47   56.93    2.54   -1.94    0.42     0.37    0.43      0.38
D17                     47.12   37.75   22.39   67.83   32.49   15.08    0.36     0.33    0.45      0.13
D18                     34.90   46.46   25.70   73.84  -30.90   19.34    0.56     0.56    0.61      0.17
D19                     29.74   27.42   49.55   59.36   12.98  -38.80    0.47     0.39    0.46      0.27
D20                      2.23    3.43    5.87   21.68  -19.95  -17.87    0.08     0.10    0.20      0.31
D21                      3.83    2.39    4.32   17.41   26.58  -17.22    0.10     0.04    0.11      0.64
D22                      5.43    5.40    1.13   27.83    2.76   27.68    0.21     0.17    0.03      0.69
E01                      1.73    2.06    1.06   15.79   -6.11    7.91    0.07     0.07    0.03      0.40
E02                      1.69    2.20    0.89   16.51  -10.23   11.93    0.07     0.07    0.03      0.29
E03                      1.78    2.65    0.89   18.60  -17.04   15.47    0.07     0.09    0.03      0.43
E04                      2.14    3.33    1.00   21.30  -20.37   18.36    0.09     0.13    0.03      0.60
E05                      6.12    6.85    3.81   31.45   -5.11   10.08    0.26     0.22    0.10      0.54
E06                      5.46    6.89    2.21   31.56  -12.97   22.16    0.19     0.18    0.05      0.39
E07                      5.69    8.23    1.47   34.45  -22.87   34.81    0.18     0.22    0.04      0.46
E08                      6.96   11.68    1.60   40.70  -36.27   44.06    0.19     0.21    0.02      0.31
E09                     20.90   22.77   13.94   54.84   -4.99   11.58    0.36     0.32    0.34      0.25
E10                     20.40   23.69   11.63   55.77  -11.43   19.67    0.36     0.36    0.24      0.29
E11                     19.36   23.39    9.70   55.47  -15.26   25.25    0.41     0.39    0.24      0.25
E12                     19.07   24.23    8.33   56.32  -20.42   31.56    0.35     0.38    0.19      0.33
E13                     34.06   44.66   60.25   72.67  -28.74  -27.22    0.54     0.52    0.57      0.19
E14                     47.94   33.44   48.26   64.52   49.04  -28.44    0.30     0.35    0.45      0.23
E15                     66.86   69.38   19.34   86.69   -0.09   53.75    0.40     0.48    0.58      0.31
E16                     15.99   16.19   14.24   47.22    2.20   -2.34    0.38     0.32    0.35      0.44
E17                     40.35   29.67   14.95   61.37   40.50   20.24    0.29     0.26    0.35      0.08
E18                     26.23   38.15   18.45   68.13  -38.68   23.69    0.43     0.45    0.49      0.10
E19                     21.47   18.68   43.77   50.31   17.24  -47.58    0.35     0.29    0.38      0.23
E20                      1.50    2.21    3.40   16.54  -15.53  -12.96    0.04     0.05    0.10      0.20
E21                      2.32    1.64    2.71   13.48   17.30  -13.22    0.08     0.04    0.06      0.52
E22                      2.99    3.06    0.95   20.28    0.72   17.44    0.13     0.11    0.03      0.58
F01                      0.68    0.89    0.69    8.00   -6.90    0.83    0.03     0.04    0.03      0.39
F02                      0.78    1.20    0.75   10.57  -13.96    4.10    0.03     0.03    0.01      0.22
F03                      0.85    1.48    0.78   12.48  -19.51    6.91    0.02     0.04    0.02      0.33
F04                      1.00    1.88    0.89   14.86  -23.85    9.07    0.04     0.08    0.03      0.62
F05                      3.37    4.24    3.13   24.43  -10.82    2.51    0.14     0.14    0.09      0.34
F06                      2.52    4.13    2.42   24.10  -24.40    7.50    0.08     0.10    0.08      0.19
F07                      2.31    4.79    2.05   26.13  -37.53   14.24    0.06     0.11    0.06      0.25
