IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:02"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.82    1.44    1.02   12.20   11.50    2.46    0.11     0.08    0.05      0.66
A02                      2.43    1.67    0.93   13.67   18.60    6.40    0.13     0.09    0.05      0.69
A03                      3.24    2.07    1.08   15.85   24.06    7.87    0.19     0.12    0.06      0.85
A04                      4.31    2.62    1.25   18.43   29.05    9.93    0.23     0.14    0.08      0.81
A05                      6.16    5.20    4.21   27.29   13.23    0.47    0.27     0.23    0.19      0.65
A06                      7.22    4.97    3.36   26.63   26.94    4.74    0.33     0.23    0.18      0.74
A07                      9.31    5.43    2.71   27.91   40.03   11.68    0.37     0.22    0.16      0.67
A08                     13.38    7.05    2.52   31.93   52.24   20.15    0.29     0.16    0.11      0.40
A09                     23.66   21.63   16.43   53.63   12.87    3.29    0.65     0.61    0.52      0.65
A10                     25.29   21.56   15.26   53.56   20.24    5.99    0.65     0.60    0.54      0.57
A11                     27.87   22.03   14.19   54.05   28.63    9.57    0.70     0.61    0.57      0.49
A12                     29.59   21.72   13.16   53.72   36.71   11.78    0.60     0.53    0.45      0.34
A13                     69.80   73.98   66.81   88.91   -3.26   -5.52    0.55     0.46    0.47      0.21
A14                     72.70   71.02   65.33   87.49    8.99   -6.58    0.40     0.51    0.53      0.22
A15                     74.63   77.35   55.86   90.48    0.09    7.98    0.29     0.31    0.65      0.13
A16                     63.90   65.47   53.74   84.73    1.77    0.31    0.69     0.72    0.84      0.37
A17                     70.22   69.35   53.98   86.68    7.26    3.42    0.46     0.60    0.83      0.26
A18                     67.39   72.43   55.15   88.17   -5.30    4.75    0.59     0.49    0.81      0.20
A19                     65.62   66.54   64.56   85.27    3.29   -9.68    0.73     0.81    0.56      0.38
A20                      7.74   12.68   25.23   42.28  -35.51  -34.25    0.29     0.44    0.82      0.72
A21                     15.26    7.43   16.09   32.77   60.19  -31.88    0.41     0.21    0.51      0.72
A22                     27.74   26.42    1.99   58.43    9.26   70.50    0.63     0.64    0.07      0.74
B01                      1.53    1.30    0.78   11.30    7.95    4.83    0.09     0.08    0.04      0.61
B02                      2.03    1.48    0.66   12.50   15.08    9.12    0.11     0.08    0.03      0.60
B03                      2.62    1.74    0.59   14.03   20.73   13.04    0.15     0.09    0.03      0.83
B04                      3.49    2.18    0.70   16.41   25.61   15.18    0.20     0.12    0.04      0.87
B05                      6.18    5.12    3.01   27.06   14.51    7.92    0.25     0.22    0.15      0.57
B06                      6.76    4.85    1.63   26.30   23.77   18.92    0.31     0.23    0.09      0.69
B07                      9.41    5.55    0.99   28.23   39.53   30.45    0.34     0.21    0.05      0.63
B08                     14.29    7.45    0.64   32.80   54.23   44.57    0.32     0.18    0.03      0.46
B09                     23.48   21.80   14.51   53.81   11.30    8.33    0.71     0.69    0.54      0.70
B10                     25.60   21.85   12.45   53.86   20.20   14.00    0.71     0.66    0.53      0.56
B11                     27.43   21.91   10.29   53.92   27.43   20.67    0.73     0.69    0.47      0.46
B12                     29.02   21.97    9.29   53.99   33.38   24.13    0.65     0.60    0.42      0.29
B13                     59.55   66.43   65.36   85.22  -10.49  -10.54    0.84     0.69    0.52      0.27
