IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Thursday, October 01, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:10"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      2.99    2.00    0.53   14.23   14.00    3.44    0.06     0.04    0.02      0.28
A02                      4.18    2.48    0.47   15.75   22.44    7.94    0.09     0.05    0.02      0.27
A03                      6.12    3.43    0.55   18.97   29.21   10.73    0.10     0.05    0.01      0.32
A04                      8.14    4.42    0.67   21.81   34.39   12.22    0.13     0.07    0.02      0.34
A05                     11.09    8.26    2.73   33.39   14.34    0.68    0.17     0.14    0.05      0.25
A06                     13.57    8.41    2.16   32.20   30.48    4.68    0.18     0.12    0.04      0.25
A07                     17.18    9.16    1.67   32.14   45.98   10.65    0.22     0.13    0.04      0.24
A08                     22.18   11.01    1.54   34.39   56.35   16.11    0.20     0.11    0.04      0.17
A09                     40.15   33.33   11.07   63.61    9.80    2.19    0.26     0.25    0.10      0.19
A10                     42.13   33.09   10.30   62.85   16.35    4.01    0.30     0.28    0.10      0.20
A11                     45.10   33.40    9.63   62.46   23.62    6.21    0.37     0.30    0.11      0.22
A12                     47.30   33.09    8.98   61.58   30.85    7.57    0.38     0.33    0.11      0.19
A13                     80.06   74.38   29.26   89.48   -2.22   -5.60    0.33     0.29    0.09      0.13
A14                     84.50   73.88   28.68   88.56    6.99   -6.18    0.28     0.27    0.10      0.12
A15                     87.01   78.49   26.43   90.84    0.60    3.37    0.17     0.15    0.11      0.07
A16                     76.69   69.02   25.62   86.47    1.81   -2.54    0.23     0.22    0.14      0.11
A17                     83.80   73.17   25.74   88.07    6.01   -0.05    0.25     0.23    0.12      0.11
A18                     79.57   73.95   26.28   89.13   -3.50    0.77    0.28     0.25    0.14      0.12
A19                     77.22   69.60   28.50   86.91    2.81   -8.62    0.31     0.30    0.12      0.14
A20                      6.01   11.44   13.26   45.33  -37.52  -38.10    0.08     0.14    0.11      0.21
A21                     22.83   11.19    7.83   35.58   65.65  -34.79    0.25     0.13    0.08      0.21
A22                     45.28   37.03    1.37   65.11    8.20   78.70    0.36     0.31    0.01      0.37
B01                      2.50    1.78    0.40   13.31    9.67    6.89    0.06     0.04    0.01      0.20
B02                      3.58    2.21    0.33   14.72   18.68   12.02    0.07     0.04    0.01      0.22
B03                      4.88    2.80    0.29   16.73   25.23   16.95    0.09     0.06    0.01      0.30
B04                      6.61    3.63    0.34   19.40   30.86   19.26    0.11     0.06    0.01      0.22
B05                     11.36    8.26    1.97   33.04   15.38    9.28    0.17     0.13    0.05      0.23
B06                     12.81    8.16    0.97   31.65   26.22   23.34    0.17     0.12    0.02      0.20
B07                     17.72    9.53    0.54   32.58   44.52   35.56    0.23     0.14    0.01      0.25
B08                     23.13   11.39    0.32   34.63   56.76   46.78    0.23     0.12    0.01      0.35
B09                     40.37   33.82   10.12   63.99    7.95    7.15    0.34     0.31    0.10      0.25
B10                     43.12   33.79    8.66   63.22   15.58   12.57    0.37     0.32    0.12      0.24
B11                     44.98   33.38    7.15   62.23   21.86   18.84    0.34     0.29    0.10      0.21
B12                     47.09   33.48    6.50   61.81   27.29   21.81    0.39     0.32    0.10      0.22
B13                     70.24   67.98   28.86   86.90   -7.33   -9.20    0.44     0.38    0.13      0.17
B14                     80.48   67.81   27.61   85.29   12.94   -9.73    0.30     0.30    0.15      0.13
B15                     85.95   77.47   22.83   90.20   -0.56   11.34    0.21     0.19    0.16      0.08
B16                     63.97   57.83   21.41   80.66    0.81   -1.99    0.41     0.37    0.15      0.21
B17                     79.20   66.60   21.69   84.37   10.71    3.67    0.28     0.29    0.16      0.14
B18                     69.17   67.00   22.62   86.09  -10.11    4.75    0.46     0.36    0.15      0.15
B19                     64.95   58.88   27.24   81.58    3.24  -15.29    0.51     0.42    0.15      0.20
B20                      4.75    8.88    9.60   40.18  -35.24  -32.10    0.09     0.14    0.13      0.26
B21                     16.41    8.35    5.88   31.14   55.77  -30.91    0.24     0.12    0.06      0.47
B22                     30.88   25.69    1.19   56.01    4.98   65.11    0.42     0.31    0.02      0.42
C01                      3.87    3.12    0.68   19.88    4.15    9.95    0.11     0.09    0.02      0.33
C02                      4.44    3.36    0.49   20.39    7.76   16.67    0.08     0.06    0.01      0.30
C03                      5.42    3.86    0.44   21.74   12.23   20.88    0.09     0.07    0.01      0.25
C04                      7.66    5.32    0.48   25.78   15.67   26.76    0.15     0.11    0.01      0.39
C05                     22.15   17.46    3.44   47.47   10.72   19.28    0.26     0.24    0.07      0.23
C06                     26.79   19.25    1.79   48.46   20.36   40.21    0.27     0.24    0.04      0.15
