IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:01"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      1.83    1.47    1.02   12.44   10.88    2.86    0.07     0.06    0.07      0.28
A02                      2.40    1.67    0.88   13.65   18.19    7.16    0.10     0.07    0.06      0.40
A03                      3.27    2.10    1.05   15.99   23.88    8.52    0.13     0.09    0.08      0.34
A04                      4.37    2.67    1.25   18.67   28.82   10.25    0.17     0.11    0.09      0.43
A05                      6.34    5.38    4.25   27.77   13.04    1.10    0.30     0.28    0.33      0.67
A06                      7.24    5.03    3.37   26.80   26.41    4.96    0.29     0.22    0.24      0.46
A07                      9.19    5.41    2.73   27.87   39.28   11.49    0.33     0.20    0.20      0.49
A08                     13.11    6.94    2.52   31.67   51.57   19.67    0.28     0.15    0.14      0.30
A09                     23.96   22.25   16.76   54.28   11.38    3.64    0.71     0.74    0.73      0.69
A10                     25.33   21.96   15.68   53.98   18.55    5.70    0.66     0.65    0.65      0.56
A11                     27.91   22.30   14.69   54.34   27.54    8.77    0.65     0.60    0.59      0.44
A12                     30.06   22.24   13.49   54.28   36.10   11.83    0.60     0.54    0.60      0.26
A13                     68.92   72.60   64.86   88.26   -2.32   -4.83    0.71     0.67    0.48      0.31
A14                     71.86   70.67   63.76   87.32    7.95   -5.38    0.59     0.76    0.53      0.33
A15                     73.65   75.84   57.59   89.78    1.09    4.99    0.51     0.52    0.85      0.22
A16                     64.37   65.86   55.67   84.92    1.98   -1.40    0.90     0.94    1.04      0.48
A17                     70.07   69.41   56.01   86.70    6.84    1.32    0.74     0.87    1.07      0.40
A18                     67.28   71.53   57.21   87.74   -3.67    1.86    0.73     0.67    0.90      0.31
A19                     65.35   66.44   63.02   85.22    2.89   -8.30    0.81     0.94    0.53      0.43
A20                      7.65   12.61   24.89   42.16  -35.86  -33.83    0.30     0.45    0.99      0.88
A21                     15.03    7.38   16.06   32.65   59.36  -32.00    0.37     0.20    0.54      0.72
A22                     27.16   25.98    1.95   58.02    8.70   70.19    0.63     0.63    0.04      0.95
B01                      1.53    1.33    0.77   11.51    6.98    5.37    0.06     0.06    0.04      0.34
B02                      2.02    1.50    0.64   12.62   14.56    9.75    0.09     0.08    0.04      0.38
B03                      2.63    1.76    0.57   14.17   20.35   13.62    0.12     0.09    0.04      0.41
B04                      3.50    2.21    0.66   16.52   25.36   15.95    0.15     0.10    0.04      0.44
B05                      6.45    5.37    3.09   27.75   14.41    8.53    0.26     0.25    0.22      0.45
B06                      6.76    4.91    1.60   26.46   23.12   19.55    0.30     0.25    0.13      0.37
B07                      9.34    5.56    0.97   28.26   38.80   30.87    0.31     0.21    0.06      0.49
B08                     14.35    7.52    0.63   32.95   53.99   44.86    0.42     0.24    0.05      0.56
B09                     23.68   22.36   14.75   54.40    9.65    8.75    0.72     0.73    0.66      0.67
B10                     25.45   22.14   12.64   54.17   18.26   14.00    0.69     0.68    0.62      0.49
B11                     27.35   22.17   10.47   54.21   25.90   20.56    0.59     0.57    0.41      0.38
B12                     29.24   22.29    9.36   54.33   32.76   24.48    0.59     0.57    0.44      0.23
B13                     58.34   64.79   63.36   84.37   -9.77  -10.08    0.82     0.76    0.49      0.33
B14                     64.70   58.79   59.61   81.18   18.87  -11.91    0.45     0.66    0.48      0.21
B15                     70.87   73.68   45.15   88.77   -0.36   17.07    0.59     0.61    1.13      0.20
B16                     47.84   48.77   41.00   75.30    2.26   -0.97    1.10     1.19    1.36      0.74
B17                     60.73   56.33   41.12   79.80   15.66    6.62    0.56     0.69    0.93      0.28
B18                     54.42   62.12   44.25   82.98  -13.42    8.18    0.94     0.85    1.24      0.32
B19                     50.69   50.41   58.42   76.32    5.61  -19.09    1.00     1.17    0.73      0.54
B20                      5.15    8.51   15.61   35.01  -31.60  -26.84    0.15     0.25    0.50      0.65
B21                      9.64    5.08   10.65   26.95   46.94  -27.00    0.28     0.15    0.47      0.91
B22                     16.19   15.92    1.65   46.86    4.87   54.05    0.45     0.48    0.05      0.86
C01                      2.26    2.15    1.16   16.23    4.16    7.38    0.10     0.12    0.08      0.48
