IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Thursday, October 15, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:10"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      2.82    1.89    0.51   13.70   13.52    3.33    0.03     0.02    0.01      0.13
A02                      3.98    2.35    0.45   15.18   22.25    7.65    0.03     0.02    0.01      0.18
A03                      5.81    3.25    0.52   18.32   28.86   10.58    0.06     0.04    0.01      0.17
A04                      7.72    4.19    0.62   21.13   33.85   12.23    0.07     0.05    0.01      0.17
A05                     10.64    7.96    2.66   32.80   13.91    0.41    0.09     0.07    0.04      0.17
A06                     13.07    8.11    2.10   31.64   30.00    4.37    0.09     0.08    0.04      0.11
A07                     16.64    8.89    1.62   31.69   45.32   10.54    0.12     0.07    0.02      0.22
A08                     21.51   10.67    1.49   33.86   55.84   16.01    0.13     0.08    0.02      0.15
A09                     38.71   32.39   11.14   62.97    8.97    0.71    0.18     0.16    0.08      0.13
A10                     40.80   32.29   10.35   62.31   15.43    2.84    0.17     0.12    0.06      0.11
A11                     43.95   32.78    9.71   62.06   22.71    5.14    0.24     0.21    0.08      0.15
A12                     46.39   32.56    9.02   61.22   30.36    6.69    0.21     0.15    0.07      0.14
A13                     80.09   74.39   29.17   89.47   -2.23   -5.41    0.51     0.50    0.21      0.24
A14                     84.57   73.97   28.60   88.60    6.89   -5.92    0.46     0.43    0.17      0.20
A15                     86.99   78.47   26.69   90.84    0.73    2.74    0.40     0.39    0.18      0.18
A16                     76.72   69.06   25.89   86.50    1.92   -3.16    0.39     0.37    0.17      0.18
A17                     83.74   73.15   26.06   88.09    6.07   -0.80    0.42     0.38    0.16      0.18
A18                     79.42   73.80   26.56   89.08   -3.33   -0.03    0.46     0.45    0.16      0.22
A19                     77.01   69.46   28.40   86.85    2.68   -8.49    0.38     0.36    0.20      0.19
A20                      5.86   11.16   12.97   44.84  -37.29  -37.88    0.11     0.19    0.15      0.31
A21                     21.87   10.73    7.58   34.89   64.75  -34.66    0.27     0.13    0.11      0.37
A22                     43.26   35.47    1.31   63.98    7.74   77.56    0.53     0.40    0.03      0.42
B01                      2.41    1.73    0.38   13.05    9.24    6.90    0.04     0.02    0.01      0.21
B02                      3.38    2.09    0.30   14.15   18.31   11.94    0.04     0.03    0.00      0.25
B03                      4.66    2.66    0.27   16.14   25.17   16.93    0.08     0.04    0.01      0.37
B04                      6.28    3.44    0.32   18.72   30.68   19.18    0.08     0.04    0.01      0.31
B05                     10.96    7.99    1.92   32.53   14.92    9.13    0.11     0.08    0.03      0.22
B06                     12.36    7.88    0.93   31.10   25.79   23.43    0.12     0.07    0.01      0.24
B07                     17.23    9.28    0.52   32.16   44.00   35.35    0.15     0.09    0.01      0.36
B08                     22.52   11.10    0.31   34.19   56.20   46.52    0.17     0.09    0.01      0.42
B09                     38.79   32.77   10.15   63.26    7.05    5.68    0.35     0.27    0.12      0.22
B10                     41.86   32.99    8.61   62.66   14.82   11.85    0.32     0.24    0.08      0.19
B11                     43.77   32.69    7.09   61.76   20.92   18.36    0.32     0.25    0.09      0.17
B12                     46.14   32.94    6.47   61.44   26.62   21.33    0.39     0.29    0.09      0.22
B13                     68.58   66.85   28.70   86.42   -8.21   -9.67    0.60     0.63    0.31      0.34
B14                     79.98   66.98   27.38   84.81   13.88  -10.09    0.60     0.53    0.30      0.29
B15                     86.12   77.62   22.76   90.25   -0.58   11.64    0.61     0.59    0.20      0.27
B16                     62.03   56.14   21.16   79.75    0.79   -2.94    0.54     0.45    0.20      0.25
B17                     78.31   65.44   21.43   83.72   11.64    3.19    0.46     0.40    0.21      0.20
B18                     67.17   65.59   22.47   85.47  -11.12    4.07    0.61     0.58    0.20      0.31
B19                     62.71   56.95   26.91   80.56    3.20  -16.35    0.65     0.54    0.29      0.32
B20                      4.64    8.63    9.50   39.67  -34.40  -32.56    0.10     0.16    0.14      0.35
B21                     15.69    7.99    5.79   30.52   55.01  -31.45    0.29     0.15    0.10      0.51
B22                     29.33   24.45    1.15   54.85    4.65   63.82    0.48     0.37    0.05      0.49
C01                      3.64    2.95    0.65   19.24    3.83    9.60    0.04     0.03    0.01      0.19
C02                      4.15    3.17    0.46   19.69    7.26   16.34    0.04     0.04    0.01      0.19
C03                      5.15    3.68    0.41   21.12   11.98   20.71    0.04     0.04    0.01      0.23
C04                      7.32    5.07    0.45   25.08   15.67   26.51    0.06     0.06    0.02      0.39
C05                     21.44   16.92    3.38   46.83   10.49   18.63    0.18     0.16    0.05      0.24
C06                     25.89   18.58    1.67   47.68   20.26   40.46    0.12     0.12    0.03      0.16
C07                     29.54   19.89    0.78   48.35   28.26   59.14    0.16     0.17    0.02      0.24
C08                     41.34   26.85    0.81   54.73   35.89   70.05    0.23     0.19    0.02      0.28
C09                     45.85   39.71   11.43   68.65    3.87    9.93    0.28     0.25    0.08      0.19
C10                     48.14   39.80    8.48   68.03    8.39   22.46    0.17     0.16    0.06      0.17
C11                     50.53   40.27    6.71   67.82   12.56   31.93    0.21     0.21    0.08      0.20
C12                     53.04   40.75    5.54   67.68   17.15   39.15    0.26     0.23    0.07      0.13
C13                     61.08   62.00   28.71   84.40  -12.76  -13.22    0.36     0.32    0.08      0.13
C14                     76.85   61.85   26.60   81.80   20.12  -13.81    0.34     0.31    0.09      0.12
C15                     86.26   77.58   19.91   90.06   -1.29   19.26    0.34     0.29    0.12      0.17
C16                     52.13   47.24   17.80   74.42    0.39   -2.59    0.23     0.17    0.12      0.11
C17                     74.65   59.92   18.16   80.31   16.65    6.51    0.16     0.16    0.13      0.08
C18                     59.07   60.03   19.50   82.84  -16.99    7.83    0.39     0.30    0.13      0.14
C19                     53.36   48.47   25.85   75.71    4.54  -22.56    0.34     0.26    0.08      0.12
C20                      3.29    5.89    5.83   32.76  -30.83  -24.88    0.08     0.11    0.09      0.20
C21                      9.62    5.20    3.73   24.76   42.26  -25.73    0.20     0.11    0.05      0.40
C22                     16.95   14.50    0.94   43.79    1.10   47.87    0.37     0.27    0.02      0.48
D01                      3.25    2.88    0.63   19.37   -1.60   10.44    0.05     0.04    0.02      0.18
D02                      3.49    3.21    0.50   20.66   -3.84   17.19    0.03     0.03    0.01      0.25
D03                      4.17    3.81    0.50   22.74   -3.76   21.09    0.06     0.06    0.01      0.27
D04                      5.01    4.70    0.56   25.63   -5.60   24.65    0.06     0.06    0.01      0.34
D05                     22.68   20.39    4.62   51.92   -2.33   17.65    0.14     0.11    0.04      0.17
D06                     23.15   20.61    2.33   51.72   -2.76   39.65    0.17     0.14    0.04      0.27
D07                     24.08   21.92    1.18   53.01   -5.06   60.10    0.14     0.13    0.02      0.22
D08                     29.37   27.25    1.18   58.27   -7.21   70.13    0.21     0.18    0.02      0.43
D09                     52.44   47.23   14.16   74.09   -0.77    9.18    0.14     0.15    0.07      0.11
D10                     51.89   46.40   10.16   73.21   -1.70   23.94    0.12     0.11    0.05      0.11
D11                     52.45   46.24    7.79   72.76   -0.75   35.02    0.27     0.22    0.09      0.19
D12                     53.01   46.41    6.49   72.69   -0.28   42.49    0.28     0.21    0.07      0.27
D13                     50.17   54.03   27.96   80.62  -18.51  -18.10    0.34     0.32    0.07      0.14
D14                     71.18   53.84   24.81   76.80   29.27  -18.69    0.21     0.19    0.08      0.08
D15                     85.16   76.21   16.09   89.17   -1.69   29.64    0.23     0.18    0.10      0.16
D16                     38.86   35.20   13.50   66.01    0.30   -3.03    0.39     0.30    0.11      0.22
D17                     67.81   51.13   13.85   74.57   24.13   10.54    0.30     0.28    0.16      0.15
