IT8.7/2                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/2 Reference Data File, 5x7 Fujicolor, ver2.2"
CREATED              "Friday, December 11, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:12"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      2.13    1.47    0.41   11.48   10.68    2.95    0.09     0.06    0.02      0.46
A02                      2.94    1.81    0.37   12.77   17.94    6.64    0.10     0.06    0.01      0.42
A03                      4.11    2.37    0.42   15.14   23.67    8.47    0.13     0.08    0.02      0.44
A04                      5.41    3.02    0.50   17.52   28.14    9.77    0.19     0.11    0.02      0.53
A05                      6.89    5.11    1.70   26.10   12.09    0.61    0.23     0.18    0.08      0.48
A06                      8.92    5.51    1.37   25.86   26.37    5.02    0.33     0.20    0.07      0.66
A07                     11.94    6.47    1.09   26.97   39.26   11.57    0.34     0.19    0.05      0.50
A08                     17.80    8.90    1.01   30.96   51.43   19.82    0.42     0.23    0.06      0.42
A09                     27.58   22.16    7.00   53.21   11.51    3.61    0.71     0.63    0.25      0.63
A10                     29.85   22.42    6.44   52.83   18.78    6.09    0.77     0.65    0.27      0.59
A11                     34.16   23.78    5.96   53.39   27.77    9.88    0.72     0.59    0.22      0.43
A12                     37.80   24.57    5.51   53.40   36.35   12.65    0.76     0.60    0.23      0.34
A13                     79.15   73.90   29.04   89.30   -3.01   -5.38    0.72     0.69    0.28      0.34
A14                     84.29   73.30   28.42   88.23    7.72   -6.17    0.74     0.71    0.28      0.33
A15                     87.10   78.47   25.45   90.76    0.43    5.63    0.80     0.76    0.31      0.36
A16                     74.79   67.29   24.55   85.58    1.60   -1.45    0.80     0.77    0.31      0.39
A17                     83.04   72.07   24.69   87.46    6.56    1.46    0.70     0.70    0.31      0.34
A18                     78.07   72.97   25.27   88.69   -4.63    2.47    0.72     0.69    0.31      0.34
A19                     74.84   67.59   28.11   85.96    2.59   -9.40    0.71     0.71    0.27      0.34
A20                      5.23    9.84   10.58   42.13  -36.69  -33.02    0.10     0.17    0.24      0.49
A21                     17.72    8.81    6.31   31.84   59.02  -32.46    0.43     0.21    0.16      0.71
A22                     34.05   27.56    1.07   57.44    8.49   70.25    0.75     0.71    0.04      0.83
B01                      1.82    1.34    0.33   10.81    7.04    5.35    0.08     0.06    0.01      0.42
B02                      2.50    1.61    0.28   11.90   14.23    9.24    0.09     0.06    0.01      0.47
B03                      3.42    2.03    0.25   13.62   20.46   13.34    0.12     0.07    0.01      0.60
B04                      4.48    2.55    0.28   15.69   25.01   15.40    0.15     0.09    0.01      0.49
B05                      7.23    5.22    1.25   26.07   13.44    8.06    0.22     0.17    0.06      0.39
B06                      8.63    5.48    0.71   25.73   23.12   19.12    0.28     0.19    0.03      0.60
B07                     12.57    6.81    0.42   27.52   39.05   30.52    0.35     0.20    0.02      0.56
B08                     20.17    9.93    0.27   32.35   54.28   44.95    0.41     0.22    0.01      0.51
B09                     27.83   22.56    6.25   53.59    9.90    8.92    0.67     0.60    0.22      0.57
B10                     30.74   22.96    5.32   53.17   18.64   14.11    0.70     0.60    0.21      0.47
B11                     34.36   23.95    4.41   53.38   26.60   21.07    0.73     0.61    0.19      0.37
B12                     37.50   24.84    4.01   53.66   33.05   24.70    0.75     0.59    0.17      0.33
B13                     64.00   63.91   28.38   85.19  -11.13  -11.07    0.74     0.71    0.32      0.38
B14                     76.36   61.56   26.34   81.68   19.62  -13.36    0.72     0.74    0.28      0.31
B15                     85.59   76.85   19.65   89.70   -1.04   19.37    0.72     0.71    0.38      0.35
B16                     54.20   48.38   17.61   74.95    2.11   -1.07    0.86     0.84    0.38      0.55
B17                     73.90   59.34   17.89   80.01   16.37    6.84    0.74     0.77    0.35      0.36
B18                     61.68   61.68   19.25   83.53  -15.14    9.76    0.75     0.70    0.35      0.37
B19                     55.03   49.41   25.67   76.15    5.69  -21.33    0.78     0.78    0.28      0.36
B20                      3.66    6.59    6.61   34.64  -31.69  -26.36    0.10     0.17    0.20      0.57
B21                     11.30    5.92    4.18   26.32   46.64  -26.86    0.32     0.17    0.14      0.78
B22                     20.11   16.52    0.87   46.12    5.29   53.67    0.52     0.49    0.04      0.70
C01                      2.59    2.07    0.49   15.29    4.03    7.43    0.11     0.09    0.02      0.47
C02                      2.88    2.18    0.36   15.52    6.75   12.43    0.11     0.09    0.02      0.44
C03                      3.56    2.52    0.32   16.72   10.93   16.33    0.14     0.10    0.01      0.61
C04                      4.88    3.38    0.35   19.95   13.42   21.12    0.16     0.12    0.01      0.57
C05                     13.75   10.64    2.13   37.71   10.50   15.87    0.37     0.33    0.10      0.40
C06                     17.86   12.42    1.14   39.46   20.75   34.55    0.55     0.41    0.05      0.63
C07                     21.59   14.02    0.59   40.99   28.98   50.64    0.54     0.41    0.02      0.68
C08                     34.31   20.88    0.59   48.40   41.02   64.06    0.63     0.46    0.02      0.67
C09                     33.82   28.38    7.17   59.33    6.24   13.84    0.72     0.67    0.22      0.56
C10                     36.65   28.87    5.33   58.99   12.76   24.84    0.77     0.70    0.22      0.42
C11                     40.59   30.30    4.28   59.56   19.14   33.70    0.75     0.68    0.19      0.31
C12                     43.75   31.25    3.48   59.80   24.78   41.03    0.78     0.70    0.15      0.30
C13                     52.06   55.44   27.79   81.30  -17.62  -16.52    0.57     0.42    0.09      0.11
C14                     70.94   53.86   24.77   76.87   28.49  -18.42    0.53     0.64    0.16      0.10
C15                     84.93   75.79   15.85   88.94   -1.26   29.99    0.30     0.31    0.37      0.21
C16                     40.35   36.23   13.28   66.68    0.96   -1.02    0.71     0.69    0.33      0.55
C17                     67.53   51.00   13.57   74.51   23.64   11.47    0.56     0.65    0.36      0.21
C18                     49.11   52.32   15.23   78.70  -23.35   14.20    0.62     0.53    0.39      0.15
C19                     41.78   37.57   23.60   68.44    7.60  -30.06    0.58     0.58    0.13      0.17
C20                      2.44    4.08    3.79   26.91  -25.73  -20.24    0.07     0.11    0.13      0.53
C21                      6.60    3.70    2.56   20.66   34.17  -21.22    0.21     0.12    0.12      0.84
C22                     10.85    9.05    0.68   35.01    2.79   37.95    0.29     0.28    0.02      0.69
D01                      2.27    1.99    0.48   15.24   -0.86    7.63    0.11     0.10    0.03      0.53
D02                      2.46    2.21    0.40   16.36   -2.42   13.07    0.10     0.09    0.01      0.56
D03                      2.93    2.59    0.39   17.99   -1.64   16.50    0.11     0.10    0.02      0.70
D04                      3.38    3.10    0.42   20.19   -3.74   19.27    0.12     0.12    0.01      0.69
D05                     14.56   12.84    2.86   42.10   -0.63   15.64    0.39     0.38    0.11      0.53
D06                     15.19   13.23    1.56   42.32   -0.64   33.15    0.47     0.43    0.07      0.57
D07                     16.01   14.63    0.91   44.38   -5.02   49.94    0.41     0.43    0.03      0.90
D08                     20.50   19.68    0.94   50.89  -10.02   61.61    0.48     0.47    0.03      0.67
D09                     40.64   36.04    9.52   66.10    0.19   13.98    0.77     0.76    0.29      0.55
D10                     40.57   35.60    6.45   65.38   -0.09   29.38    0.78     0.76    0.23      0.43
D11                     41.91   36.17    5.15   65.52    1.40   38.40    0.73     0.70    0.19      0.35
D12                     43.35   37.05    4.30   65.97    2.37   45.80    0.76     0.75    0.17      0.32
D13                     40.46   46.57   26.78   76.68  -24.11  -22.23    0.56     0.46    0.09      0.09
D14                     63.33   44.22   22.32   70.17   39.85  -24.45    0.54     0.59    0.16      0.08
D15                     83.44   73.71   11.64   87.61   -0.76   43.44    0.39     0.37    0.31      0.36
D16                     27.04   24.07    8.93   56.11    1.50   -1.30    0.57     0.55    0.27      0.58
D17                     59.16   41.11    9.22   67.20   32.91   16.56    0.63     0.65    0.32      0.14
D18                     37.06   42.65   11.16   72.96  -31.91   19.78    0.57     0.49    0.31      0.13
D19                     28.94   25.62   20.67   58.65   12.05  -39.86    0.62     0.61    0.18      0.10
D20                      1.79    2.76    2.40   21.45  -20.90  -16.16    0.07     0.10    0.09      0.49
D21                      4.35    2.60    1.72   16.96   25.49  -16.72    0.16     0.10    0.09      0.79
D22                      6.61    5.57    0.57   27.53    1.42   27.54    0.21     0.19    0.02      0.70
E01                      2.07    2.04    0.51   15.92   -6.54    8.12    0.08     0.08    0.02      0.51
E02                      1.94    2.09    0.43   16.39  -11.00   12.25    0.07     0.08    0.02      0.56
E03                      2.02    2.47    0.44   18.56  -17.47   15.82    0.07     0.09    0.02      0.71
E04                      2.32    2.99    0.49   20.93  -20.96   18.64    0.08     0.12    0.02      0.82
E05                      6.82    6.46    1.65   30.66   -5.77   10.39    0.21     0.23    0.08      0.53
E06                      6.25    6.49    1.04   30.94  -12.95   22.15    0.24     0.24    0.04      0.66
E07                      6.44    7.64    0.78   33.95  -22.71   34.37    0.20     0.26    0.03      0.85
E08                      7.61   10.57    0.88   40.22  -35.84   44.01    0.20     0.27    0.02      0.69
E09                     23.61   21.99    5.84   54.01   -5.35   12.78    0.57     0.57    0.22      0.57
E10                     22.50   22.21    4.96   54.52  -12.07   20.09    0.57     0.61    0.20      0.58
E11                     21.44   21.92    4.25   54.36  -16.03   25.49    0.46     0.49    0.15      0.49
E12                     21.26   22.77    3.73   55.45  -21.26   32.15    0.48     0.54    0.14      0.48
E13                     30.85   38.71   25.71   72.04  -29.72  -27.81    0.42     0.37    0.11      0.12
E14                     56.54   36.40   20.00   63.95   49.89  -29.48    0.55     0.57    0.18      0.20
E15                     82.11   71.59    8.34   86.24    0.63   56.44    0.26     0.32    0.25      0.40
E16                     17.31   15.39    5.78   46.16    1.07   -1.27    0.44     0.43    0.22      0.62
E17                     52.04   33.37    5.97   60.58   41.17   22.48    0.59     0.57    0.24      0.13
E18                     27.08   34.00    7.78   66.96  -39.74   25.54    0.38     0.36    0.20      0.18
E19                     19.42   16.85   17.97   49.33   16.87  -48.72    0.40     0.39    0.15      0.13
E20                      1.29    1.78    1.40   16.04  -15.64  -12.04    0.05     0.06    0.06      0.47
E21                      2.65    1.74    1.07   13.20   16.46  -11.99    0.09     0.06    0.05      0.70
E22                      3.65    3.12    0.46   20.05    0.19   17.24    0.13     0.12    0.02      0.61
F01                      0.77    0.84    0.33    8.12   -7.47    0.89    0.03     0.04    0.02      0.47
F02                      0.85    1.09    0.36   10.61  -14.78    4.45    0.04     0.05    0.01      0.72
F03                      0.94    1.35    0.39   12.77  -20.04    7.15    0.04     0.06    0.02      0.67
F04                      1.06    1.64    0.42   14.82  -23.93    9.91    0.04     0.06    0.02      0.85
F05                      3.63    3.86    1.32   23.89  -11.05    3.64    0.14     0.15    0.06      0.59
F06                      2.60    3.57    1.10   23.63  -24.15    7.76    0.10     0.14    0.06      0.71
F07                      2.22    3.95    0.97   25.55  -37.41   14.45    0.08     0.14    0.04      0.89
F08                      2.96    6.23    1.00   32.60  -52.06   27.53    0.08     0.18    0.04      0.70
F09                     21.86   21.58    7.40   54.19   -9.75    3.63    0.56     0.58    0.28      0.66
F10                     20.56   21.41    6.81   54.29  -15.50    7.43    0.55     0.60    0.29      0.65
F11                     19.22   21.55    6.64   54.88  -22.81    9.75    0.53     0.58    0.25      0.60
F12                     17.71   21.40    6.36   55.12  -29.85   12.12    0.50     0.57    0.27      0.51
F13                     24.39   32.99   24.64   68.18  -33.42  -31.94    0.36     0.33    0.09      0.11
F14                     51.29   30.88   18.04   58.99   57.37  -32.79    0.54     0.52    0.18      0.23
F15                     80.82   69.66    6.35   85.05    2.13   65.78    0.23     0.28    0.19      0.49
F16                     11.32   10.08    3.91   38.01    0.71   -1.92    0.38     0.36    0.18      0.69
F17                     46.68   28.03    4.03   55.40   47.42   27.16    0.44     0.40    0.16      0.21
F18                     20.51   27.94    5.85   62.13  -45.58   28.60    0.38     0.38    0.20      0.28
F19                     13.60   11.53   15.88   41.98   21.23  -55.20    0.35     0.35    0.16      0.25
F20                      0.83    0.94    0.61    9.44   -8.04   -6.97    0.03     0.03    0.03      0.46
F21                      1.24    0.97    0.54    8.59    5.34   -6.64    0.05     0.04    0.03      0.45
F22                      1.46    1.29    0.36   11.16   -1.24    5.04    0.06     0.05    0.01      0.40
G01                      1.08    1.24    0.57   11.70  -10.59   -1.30    0.04     0.05    0.03      0.52
G02                      1.02    1.44    0.61   13.52  -18.78    0.88    0.03     0.06    0.03      0.62
G03                      1.15    1.81    0.78   16.06  -23.87    1.20    0.05     0.07    0.04      0.70
