IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:03"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.54    3.97    3.79   23.55    9.97   -3.43    0.28     0.25    0.22      0.82
A02                      4.84    3.53    3.15   22.03   20.53   -1.77    0.26     0.20    0.18      0.65
A03                      4.93    2.86    2.47   19.44   32.81   -0.97    0.34     0.20    0.18      0.95
A04                      5.17    2.65    2.11   18.59   39.43    0.74    0.19     0.10    0.11      0.65
A05                     19.24   17.05   14.47   48.32   14.93   -1.02    0.63     0.57    0.57      0.71
A06                     22.77   17.01   13.00   48.26   32.04    2.80    0.52     0.41    0.46      0.51
A07                     25.03   15.84   11.51   46.76   48.43    4.51    0.70     0.50    0.51      0.55
A08                     26.09   13.41    9.21   43.38   67.44    6.10    0.54     0.34    0.48      0.32
A09                     51.43   48.74   39.78   75.28   12.02    0.57    0.82     0.90    0.79      0.51
A10                     54.22   46.81   37.38   74.06   24.49    1.69    0.71     0.81    0.80      0.36
A11                     58.29   45.89   35.05   73.47   37.11    3.92    0.54     0.70    0.76      0.16
A12                     55.12   41.22   31.05   70.33   42.87    4.46    0.54     0.67    0.80      0.14
A13                     71.07   77.80   68.96   90.69   -8.20   -4.44    0.56     0.51    0.36      0.22
A14                     77.96   75.72   68.00   89.73   10.07   -5.22    0.39     0.50    0.29      0.19
A15                     80.45   84.23   56.51   93.55   -1.49   12.60    0.36     0.38    0.51      0.18
A16                     79.73   82.32   68.36   92.72    0.71   -0.40    0.29     0.29    0.22      0.13
A17                     75.41   74.24   54.45   89.03    7.94    6.97    0.33     0.39    0.39      0.17
A18                     67.66   75.34   54.49   89.55  -10.65    7.82    0.34     0.30    0.38      0.14
A19                     65.50   67.47   66.24   85.74    0.99  -10.45    0.54     0.55    0.34      0.24
A20                     11.36   19.37   39.23   51.11  -44.18  -40.38    0.18     0.31    0.40      0.31
A21                     25.41   10.88   27.45   39.37   81.90  -43.11    0.55     0.26    0.59      0.62
A22                     50.16   49.55    1.76   75.79    6.46  102.76    0.35     0.43    0.03      0.30
B01                      6.18    5.55    4.33   28.23    9.43    1.40    0.36     0.31    0.24      0.89
B02                      6.98    5.45    2.64   27.98   18.78   12.35    0.26     0.21    0.14      0.58
B03                      7.35    4.86    1.21   26.33   29.46   24.11    0.46     0.33    0.11      1.17
B04                      7.27    3.97    0.20   23.57   40.64   36.85    0.30     0.17    0.01      1.02
B05                     19.52   17.14   10.40   48.42   15.86   10.85    0.63     0.57    0.59      0.61
B06                     22.98   16.84    6.86   48.05   33.91   23.15    0.41     0.34    0.27      0.34
B07                     25.66   15.56    3.41   46.39   52.67   38.46    0.69     0.53    0.23      0.25
B08                     23.59   11.26    0.50   40.02   71.28   59.47    0.31     0.17    0.08      0.80
B09                     50.66   49.10   36.38   75.51    9.01    5.57    0.78     0.88    0.83      0.49
