IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Friday, January 31, 2014"                                              
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2014:01"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
A01                      2.08    1.82    1.40   14.49    7.75    1.20    0.11    0.07    0.04      0.64
A02                      2.28    1.62    1.19   13.32   16.98    1.92    0.12    0.07    0.03      0.63
A03                      2.47    1.45    0.98   12.28   25.51    3.12    0.13    0.07    0.03      0.65
A04                      3.04    1.65    0.90   13.54   30.66    6.55    0.16    0.08    0.03      0.69
A05                     12.07   10.55    7.60   38.81   13.84    4.17    0.47    0.35    0.20      0.71
A06                     14.17   10.28    6.64   38.33   29.61    7.34    0.48    0.32    0.18      0.64
A07                     16.08    9.79    5.68   37.46   44.78   10.24    0.40    0.23    0.14      0.50
A08                     17.42    8.75    4.49   35.49   60.69   13.01    0.24    0.12    0.10      0.32
A09                     40.98   38.69   29.56   68.52   11.58    3.70    0.70    0.65    0.38      0.40
A10                     45.28   38.50   27.50   68.38   24.90    6.83    0.49    0.53    0.36      0.31
A11                     48.90   37.34   24.80   67.53   38.70   10.06    0.40    0.45    0.36      0.29
A12                     45.94   32.89   21.08   64.07   45.41   11.16    0.35    0.36    0.34      0.30
A13                     67.14   75.46   66.74   89.61  -12.03   -4.25    0.59    0.43    0.17      0.40
A14                     73.36   71.02   64.45   87.49   10.38   -5.74    0.25    0.31    0.19      0.15
A15                     77.71   82.04   50.93   92.59   -2.76   16.96    0.19    0.18    0.34      0.18
A16                     78.28   81.56   66.31   92.38   -0.72    0.93    0.20    0.18    0.19      0.08
A17                     70.42   68.83   48.67   86.42    8.82    8.87    0.26    0.33    0.34      0.15
A18                     63.42   72.41   49.69   88.17  -14.18   10.72    0.56    0.40    0.30      0.37
A19                     60.50   63.06   64.13   83.47   -0.70  -12.37    0.61    0.51    0.21      0.36
A20                     10.93   18.49   37.19   50.08  -42.84  -39.39    0.14    0.22    0.33      0.16
A21                     19.54    8.38   25.47   34.76   74.87  -47.64    0.20    0.11    0.14      0.21
A22                     45.63   45.47    1.91   73.20    5.15   96.81    0.51    0.41    0.02      0.39
B01                      3.20    2.90    1.71   19.64    7.09    6.52    0.16    0.11    0.05      0.66
B02                      3.56    2.74    1.00   18.96   15.73   14.38    0.19    0.12    0.03      0.77
B03                      3.84    2.44    0.44   17.66   25.59   22.05    0.20    0.11    0.01      0.83
B04                      4.22    2.31    0.24   17.02   33.80   24.84    0.21    0.11    0.01      0.82
B05                     12.23   10.51    5.27   38.74   15.26   14.45    0.45    0.33    0.13      0.74
B06                     14.74   10.35    3.00   38.46   32.58   27.63    0.44    0.29    0.09      0.62
B07                     16.87    9.75    1.30   37.38   49.55   41.85    0.35    0.19    0.03      0.44
B08                     19.07    9.20    0.34   36.37   65.59   56.36    0.11    0.06    0.01      0.11
B09                     40.05   38.70   26.31   68.53    8.70    9.13    0.68    0.63    0.37      0.41
B10                     43.27   38.50   21.52   68.38   19.07   17.71    0.55    0.56    0.36      0.38
B11                     46.32   37.95   17.29   67.98   29.60   26.01    0.44    0.52    0.33      0.34
B12                     47.03   35.79   12.83   66.35   38.60   34.46    0.38    0.43    0.28      0.34
B13                     60.33   70.25   65.89   87.12  -16.82   -7.75    0.71    0.53    0.13      0.49
B14                     69.68   64.82   63.10   84.39   15.98   -9.79    0.29    0.42    0.17      0.24
B15                     76.21   80.91   43.61   92.09   -3.62   24.68    0.12    0.11    0.36      0.22
B16                     69.22   72.20   59.16   88.07   -0.86    0.43    0.31    0.29    0.22      0.16
B17                     64.78   61.11   40.57   82.44   13.63   11.87    0.33    0.44    0.42      0.19
B18                     55.92   66.97   42.45   85.49  -20.50   14.73    0.66    0.50    0.38      0.44
B19                     51.45   53.28   61.85   78.04    0.21  -19.53    0.72    0.65    0.18      0.45
B20                      7.78   12.78   24.15   42.43  -35.86  -32.03    0.15    0.24    0.34      0.25
B21                     13.06    5.79   16.81   28.88   63.32  -40.30    0.26    0.13    0.20      0.41
B22                     30.02   30.21    1.50   61.83    3.36   81.64    0.69    0.59    0.02      0.65
C01                      4.33    4.32    2.30   24.68    2.32    9.55    0.21    0.16    0.06      0.73
C02                      4.64    4.36    1.22   24.82    5.85   21.24    0.24    0.17    0.03      0.79
C03                      5.02    4.45    0.55   25.10    9.54   32.98    0.27    0.18    0.01      0.88
C04                      6.02    5.04    0.51   26.84   13.65   36.65    0.30    0.20    0.01      0.90
C05                     22.37   21.89   10.51   53.91    5.90   19.90    0.62    0.53    0.24      0.60
C06                     23.87   21.79    5.75   53.80   13.09   38.06    0.61    0.50    0.14      0.56
C07                     25.86   22.05    2.68   54.08   20.36   57.01    0.58    0.47    0.06      0.54
C08                     28.19   22.59    1.04   54.64   27.36   75.22    0.55    0.44    0.02      0.51
C09                     46.40   45.99   25.74   73.54    5.88   18.74    0.65    0.62    0.35      0.35
C10                     49.04   45.91   16.99   73.49   13.40   36.21    0.48    0.52    0.31      0.28
C11                     51.93   46.02   10.19   73.56   20.80   54.82    0.42    0.53    0.26      0.33
C12                     52.54   44.55    5.21   72.59   26.51   73.14    0.38    0.49    0.14      0.27
C13                     55.01   66.49   65.47   85.24  -21.69  -10.58    0.75    0.58    0.14      0.54
C14                     66.80   59.67   61.66   81.66   21.48  -13.11    0.33    0.47    0.19      0.28
C15                     74.75   79.57   36.60   91.49   -4.01   32.82    0.14    0.13    0.39      0.26
C16                     66.01   68.89   56.31   86.45   -0.94    0.57    0.40    0.35    0.20      0.22
C17                     59.88   54.27   32.80   78.62   18.77   16.09    0.39    0.50    0.43      0.24
C18                     49.38   62.21   35.64   83.02  -26.79   19.55    0.72    0.57    0.44      0.52
C19                     43.20   44.26   60.24   72.40    1.57  -27.66    0.77    0.71    0.24      0.50
C20                      4.95    7.90   14.37   33.76  -28.68  -25.87    0.14    0.20    0.32      0.33
C21                      8.12    3.76   10.25   22.84   51.74  -32.81    0.24    0.12    0.18      0.48
C22                     18.57   18.94    1.15   50.61    1.62   66.67    0.61    0.51    0.02      0.81
D01                      4.04    4.35    2.56   24.78   -2.12    7.49    0.21    0.18    0.08      0.68
D02                      4.12    4.52    1.70   25.31   -3.26   16.36    0.21    0.17    0.05      0.71
D03                      4.15    4.63    0.93   25.65   -4.33   26.94    0.22    0.18    0.02      0.77
D04                      4.44    5.02    0.61   26.77   -5.20   34.57    0.23    0.20    0.01      0.75
D05                     25.14   26.77   14.57   58.76   -2.84   16.70    0.68    0.61    0.31      0.62
D06                     25.48   27.45    9.50   59.38   -4.09   32.69    0.68    0.61    0.21      0.64
D07                     25.64   27.82    5.72   59.72   -4.88   48.38    0.64    0.56    0.13      0.63
