IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Tuesday, September 08, 2009"                                           
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2009:09"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
A01                      1.98    1.66    1.10   13.58    9.37    3.67    0.13    0.11    0.09      0.34
A02                      2.45    1.63    0.88   13.39   20.31    6.73    0.16    0.11    0.07      0.38
A03                      2.91    1.57    0.69   13.01   30.48    9.42    0.19    0.10    0.06      0.50
A04                      3.29    1.64    0.62   13.47   35.04   11.48    0.20    0.10    0.05      0.57
A05                      8.74    7.31    5.22   32.48   15.54    3.96    0.54    0.45    0.45      0.63
A06                     10.56    7.44    4.56   32.78   28.86    7.96    0.60    0.42    0.39      0.64
A07                     12.96    7.75    4.14   33.44   42.94   11.56    0.74    0.42    0.35      0.77
A08                     16.47    8.57    3.56   35.13   57.01   18.06    0.37    0.23    0.30      0.79
A09                     24.79   23.99   18.55   56.05    7.22    2.73    1.61    1.49    1.65      1.06
A10                     26.88   24.33   17.93   56.38   14.47    4.69    1.78    1.54    1.70      1.17
A11                     29.59   24.83   16.94   56.88   22.99    7.78    1.78    1.45    1.59      1.12
A12                     32.29   25.61   16.29   57.64   29.71   10.61    1.56    1.32    1.53      1.16
A13                     56.83   61.44   48.16   82.59   -5.86    2.92    2.80    2.99    2.91      1.15
A14                     58.04   56.73   45.70   80.00    8.27    1.36    2.74    2.96    2.86      1.26
A15                     60.82   62.95   44.57   83.39    0.30    8.58    2.82    3.03    3.09      1.31
A16                     53.33   55.09   44.76   79.06    0.55    0.87    3.04    3.29    3.07      1.22
A17                     58.52   57.68   44.26   80.53    7.15    4.02    2.81    3.05    3.10      1.25
A18                     57.52   62.62   47.17   83.22   -6.86    5.16    2.72    2.90    3.04      1.07
A19                     55.27   56.91   48.51   80.10    1.02   -1.80    2.90    3.16    2.79      1.05
A20                     17.01   24.76   40.44   56.81  -33.57  -32.08    1.08    1.62    2.31      1.17
A21                     16.16    7.86   11.69   33.69   61.43  -18.50    0.72    0.34    1.05      1.08
A22                     43.67   39.56    2.74   69.14   16.97   82.51    1.37    1.70    0.15      1.17
B01                      2.99    2.66    1.42   18.61    7.79    8.07    0.19    0.17    0.11      0.36
B02                      3.56    2.59    0.84   18.32   18.44   15.77    0.22    0.16    0.06      0.39
B03                      4.03    2.53    0.47   18.02   26.83   22.23    0.25    0.16    0.03      0.48
B04                      4.69    2.63    0.24   18.47   33.88   27.38    0.28    0.16    0.02      0.64
B05                     11.59   10.38    5.75   38.50   11.76   11.72    0.68    0.61    0.49      0.65
B06                     13.38   10.24    3.61   38.25   24.94   23.09    0.76    0.58    0.31      0.66
