IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 21, 2022"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2022:07"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.36    3.94    3.70   23.47    7.99   -2.98    0.18     0.16    0.18      0.58
A02                      4.68    3.48    3.12   21.87   19.17   -1.82    0.15     0.11    0.12      0.44
A03                      4.69    2.72    2.46   18.89   32.07   -1.87    0.19     0.11    0.12      0.55
A04                      5.04    2.57    2.18   18.24   39.37   -0.53    0.17     0.09    0.14      0.57
A05                     19.44   17.54   14.21   48.93   13.30    0.69    0.58     0.57    0.53      0.64
A06                     22.57   17.15   12.68   48.44   30.36    4.00    0.41     0.39    0.44      0.27
A07                     24.34   15.71   11.14   46.59   46.24    5.31    0.51     0.39    0.36      0.36
A08                     24.78   12.80    8.73   42.45   65.94    6.20    0.29     0.18    0.29      0.15
A09                     49.47   47.23   38.27   74.33   10.90    0.94    0.57     0.61    0.49      0.36
A10                     52.58   45.75   35.98   73.38   23.22    2.46    0.40     0.55    0.40      0.19
A11                     56.34   44.97   34.00   72.87   34.94    4.41    0.32     0.46    0.50      0.07
A12                     52.72   39.83   29.79   69.34   40.99    4.75    0.36     0.54    0.41      0.08
A13                     67.73   74.20   65.48   89.02   -8.20   -4.09    0.32     0.24    0.16      0.09
A14                     74.52   72.41   64.74   88.16    9.86   -4.86    0.14     0.19    0.17      0.07
A15                     78.06   81.65   55.76   92.42   -1.32   11.43    0.12     0.14    0.24      0.08
A16                     77.79   80.44   66.21   91.88    0.45    0.16    0.18     0.18    0.23      0.08
A17                     73.68   72.51   54.33   88.21    7.93    5.69    0.17     0.24    0.29      0.10
A18                     66.06   73.57   54.36   88.72  -10.58    6.52    0.31     0.22    0.37      0.07
A19                     63.84   65.86   64.68   84.93    0.77  -10.39    0.44     0.47    0.14      0.20
A20                     11.09   18.89   38.33   50.56  -43.72  -40.13    0.19     0.29    0.44      0.25
A21                     25.06   10.69   27.92   39.05   81.80  -44.45    0.36     0.18    0.41      0.35
A22                     51.14   51.82    2.09   77.18    3.11  101.91    0.34     0.35    0.03      0.24
B01                      6.13    5.64    4.28   28.47    7.80    2.08    0.22     0.20    0.18      0.53
B02                      6.94    5.57    2.80   28.29   17.14   11.60    0.13     0.11    0.08      0.25
B03                      7.03    4.75    1.18   25.99   27.84   23.83    0.21     0.15    0.06      0.39
B04                      7.43    4.11    0.31   24.01   40.24   35.51    0.24     0.14    0.02      0.72
B05                     19.96   17.79   10.71   49.24   14.55   11.23    0.56     0.54    0.44      0.55
B06                     22.90   17.05    6.81   48.32   32.41   23.85    0.39     0.35    0.24      0.24
B07                     25.19   15.49    3.53   46.30   51.06   37.48    0.42     0.32    0.16      0.17
B08                     23.31   11.05    0.58   39.66   71.55   57.42    0.19     0.10    0.03      0.17
B09                     49.88   48.62   36.13   75.21    8.20    5.41    0.70     0.78    0.67      0.45
B10                     52.57   47.95   30.63   74.79   17.12   12.81    0.58     0.71    0.58      0.32
B11                     54.69   46.76   25.98   74.03   25.80   19.19    0.41     0.54    0.58      0.10
B12                     54.40   43.84   20.59   72.12   33.32   26.02    0.41     0.60    0.48      0.07
B13                     64.80   72.72   66.64   88.31  -11.68   -6.40    0.49     0.43    0.33      0.18
B14                     73.60   69.06   64.95   86.53   14.98   -7.88    0.32     0.48    0.30      0.16
B15                     78.87   83.11   50.52   93.06   -2.49   18.22    0.18     0.16    0.45      0.07
B16                     72.86   75.38   62.00   89.57    0.36    0.20    0.26     0.27    0.22      0.13
B17                     70.89   67.71   48.55   85.86   12.21    8.04    0.27     0.34    0.41      0.13
B18                     60.61   69.93   48.01   86.96  -15.48   10.56    0.43     0.35    0.35      0.13
B19                     57.99   59.37   64.39   81.49    1.80  -16.03    0.47     0.47    0.28      0.20
B20                      9.79   15.99   30.57   46.96  -38.13  -35.09    0.22     0.30    0.47      0.28
B21                     19.59    8.62   22.19   35.24   73.08  -40.74    0.37     0.18    0.41      0.45
B22                     38.61   39.45    1.85   69.07    1.83   90.31    0.37     0.35    0.02      0.34
C01                      7.93    8.06    5.42   34.10    1.53    5.68    0.26     0.25    0.25      0.49
C02                      8.42    8.10    3.37   34.18    5.48   17.63    0.18     0.18    0.14      0.22
C03                      8.69    7.98    1.15   33.93    8.95   38.00    0.27     0.25    0.05      0.54
C04                     10.41    8.96    0.82   35.89   14.37   46.41    0.39     0.36    0.04      0.80
C05                     31.84   31.50   17.77   62.93    5.38   16.23    0.68     0.70    0.64      0.46
C06                     32.27   30.18   10.76   61.81   11.75   32.75    0.49     0.55    0.36      0.22
C07                     34.15   30.53    5.62   62.11   17.07   53.02    0.62     0.62    0.24      0.25
C08                     36.17   30.38    1.33   61.98   24.50   83.88    0.60     0.63    0.04      0.64
C09                     55.31   55.52   35.34   79.34    4.50   13.63    0.58     0.64    0.65      0.31
C10                     56.85   54.76   24.76   78.90   10.20   29.74    0.61     0.75    0.56      0.37
C11                     58.02   53.91   16.82   78.41   15.19   45.08    0.54     0.65    0.56      0.33
C12                     57.37   52.07    9.77   77.32   18.30   62.69    0.59     0.73    0.31      0.44
C13                     58.99   68.36   65.55   86.18  -15.99   -9.05    0.68     0.62    0.43      0.23
C14                     69.83   63.49   62.71   83.70   19.27  -10.61    0.51     0.73    0.38      0.22
C15                     75.68   79.99   43.75   91.68   -2.92   23.79    0.35     0.35    0.62      0.12
C16                     69.08   71.53   59.03   87.74    0.23   -0.01    0.46     0.47    0.33      0.23
C17                     65.61   60.75   41.44   82.24   16.32   10.41    0.52     0.63    0.64      0.25
C18                     54.46   65.39   43.08   84.68  -20.69   12.56    0.72     0.63    0.67      0.19
C19                     48.99   49.88   61.15   75.99    2.45  -22.38    0.66     0.70    0.41      0.30
C20                      7.20   11.28   20.80   40.04  -31.04  -29.69    0.24     0.33    0.58      0.48
C21                     13.14    5.99   14.77   29.39   61.63  -34.44    0.40     0.20    0.48      0.77
C22                     25.81   26.62    1.56   58.62    0.61   75.36    0.49     0.46    0.03      0.59
D01                      7.68    8.29    6.11   34.57   -2.87    3.22    0.33     0.33    0.33      0.61
D02                      7.55    8.36    4.18   34.72   -4.69   13.46    0.23     0.24    0.17      0.42
D03                      7.58    8.58    2.45   35.16   -6.40   26.26    0.29     0.32    0.13      0.54
D04                      7.84    8.81    1.00   35.61   -5.92   42.99    0.38     0.43    0.05      1.12
D05                     36.11   38.28   23.65   68.23   -2.65   13.36    0.86     0.86    0.83      0.53
D06                     35.41   37.95   16.56   67.98   -3.91   27.72    0.61     0.69    0.54      0.34
D07                     35.22   38.41   10.90   68.32   -6.04   43.53    0.72     0.74    0.37      0.38
D08                     34.50   38.35    6.10   68.27   -8.33   61.39    0.86     0.97    0.24      0.68
D09                     61.17   64.50   37.89   84.22   -2.37   18.51    0.87     0.90    0.84      0.39
D10                     58.81   62.93   22.87   83.40   -4.44   41.00    0.71     0.81    0.60      0.33
D11                     57.89   62.82   13.05   83.35   -6.41   63.15    0.66     0.70    0.46      0.32
D12                     54.19   58.71    3.86   81.13   -6.04   95.41    0.54     0.58    0.10      0.31
D13                     56.65   67.54   67.22   85.78  -19.94  -11.31    0.92     0.85    0.62      0.30
D14                     70.86   61.92   65.30   82.87   25.06  -14.53    0.85     1.11    0.67      0.29
D15                     77.97   82.93   39.63   92.98   -3.94   31.29    0.70     0.72    0.89      0.25
D16                     67.93   70.40   58.46   87.19    0.10   -0.37    0.76     0.78    0.46      0.38
D17                     64.44   57.45   36.37   80.43   21.50   14.07    0.70     0.83    0.77      0.31
D18                     49.70   62.41   38.10   83.13  -26.40   16.34    0.88     0.81    0.78      0.22
D19                     42.94   43.10   60.00   71.62    4.15  -28.77    0.79     0.83    0.56      0.35
D20                      5.08    7.61   13.43   33.14  -24.39  -24.45    0.22     0.29    0.51      0.58
D21                      8.55    4.20    9.96   24.32   49.16  -29.30    0.35     0.18    0.40      0.81
D22                     16.03   16.75    1.41   47.94   -0.70   58.73    0.44     0.43    0.03      0.76
E01                      6.88    8.06    5.52   34.11   -8.66    5.21    0.20     0.21    0.22      0.37
E02                      6.22    8.12    3.38   34.23  -16.03   17.66    0.12     0.14    0.11      0.22
E03                      5.89    8.33    1.19   34.66  -21.42   38.69    0.18     0.24    0.04      0.50
E04                      6.10    9.35    1.15   36.65  -27.69   42.67    0.22     0.33    0.04      0.81
E05                     18.69   22.38   12.56   54.43  -14.23   14.66    0.46     0.51    0.46      0.43
E06                     16.24   21.92    7.02   53.94  -25.31   32.62    0.31     0.43    0.26      0.34
E07                     15.14   22.39    1.85   54.44  -33.85   65.07    0.33     0.41    0.05      0.45
E08                     14.65   23.61    1.89   55.69  -42.24   66.80    0.36     0.46    0.05      0.50
E09                     44.90   49.75   33.31   75.91   -8.64   10.67    0.67     0.67    0.74      0.34
E10                     42.07   49.12   25.24   75.52  -15.27   23.06    0.67     0.72    0.63      0.33
