IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Tuesday, September 25, 2018"                                           
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2018:09"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
A01                      2.46    2.22    1.69   16.61    6.54    1.52    0.13    0.11    0.03      0.28
A02                      2.70    2.08    1.49   15.88   14.36    2.47    0.09    0.08    0.01      0.24
A03                      2.95    1.92    1.28   15.08   22.40    3.64    0.09    0.06    0.02      0.24
A04                      3.11    1.75    1.12   14.09   29.44    4.16    0.14    0.08    0.02      0.31
A05                     12.00   10.90    8.16   39.40   10.83    3.05    0.37    0.40    0.09      0.32
A06                     14.02   10.66    7.15   38.99   25.86    6.34    0.35    0.33    0.03      0.30
A07                     16.03   10.25    6.21   38.28   40.96    9.15    0.31    0.26    0.06      0.31
A08                     17.95    9.59    5.07   37.09   56.64   12.64    0.21    0.15    0.02      0.28
A09                     40.24   38.18   29.00   68.15   10.92    3.96    0.23    0.34    0.29      0.31
A10                     44.10   37.76   26.72   67.84   23.83    7.23    0.29    0.43    0.24      0.35
A11                     47.34   36.41   23.92   66.83   37.40   10.45    0.35    0.50    0.17      0.34
A12                     44.41   32.32   20.42   63.60   43.01   11.68    0.46    0.58    0.06      0.40
A13                     67.69   75.98   67.88   89.85  -11.86   -4.89    0.13    0.11    0.06      0.16
A14                     73.17   70.77   65.35   87.37   10.49   -6.80    0.14    0.26    0.02      0.18
A15                     77.87   82.19   50.80   92.66   -2.72   17.21    0.01    0.04    0.41      0.19
A16                     78.25   81.40   66.96   92.31   -0.47    0.20    0.04    0.09    0.10      0.12
A17                     69.92   68.39   48.30   86.20    8.69    8.92    0.04    0.17    0.39      0.22
A18                     63.55   72.58   49.63   88.24  -14.21   10.92    0.06    0.07    0.53      0.18
A19                     60.16   62.63   65.03   83.25   -0.55  -13.61    0.26    0.37    0.01      0.21
A20                     12.07   19.80   37.45   51.61  -41.29  -37.12    0.02    0.07    0.38      0.25
A21                     19.47    8.72   25.76   35.44   71.62  -46.99    0.00    0.03    0.38      0.23
A22                     44.61   44.35    1.87   72.46    5.42   95.90    0.08    0.15    0.03      0.24
