IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:04"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.17    3.63    3.43   22.41    9.87   -3.01    0.18     0.16    0.14      0.54
A02                      4.45    3.23    2.80   20.92   20.20   -1.09    0.16     0.12    0.10      0.48
A03                      4.54    2.62    2.21   18.44   32.05   -0.42    0.17     0.11    0.10      0.49
A04                      4.98    2.55    1.97   18.13   39.07    1.27    0.16     0.08    0.08      0.55
A05                     18.25   16.17   13.46   47.19   14.71   -0.31    0.47     0.45    0.44      0.54
A06                     21.75   16.22   12.08   47.26   31.67    3.69    0.51     0.40    0.33      0.52
A07                     23.57   14.88   10.55   45.46   47.73    5.21    0.45     0.32    0.34      0.36
A08                     24.65   12.63    8.40   42.19   66.52    6.94    0.31     0.18    0.27      0.22
A09                     49.29   46.43   37.65   73.82   12.62    0.89    0.55     0.59    0.58      0.35
A10                     52.41   44.85   35.38   72.79   25.33    2.29    0.53     0.59    0.56      0.27
A11                     56.53   43.91   32.95   72.17   38.44    4.75    0.29     0.37    0.49      0.07
A12                     53.36   39.41   29.02   69.05   43.91    5.46    0.32     0.41    0.50      0.05
A13                     70.45   77.50   69.19   90.55   -8.94   -4.89    0.27     0.22    0.14      0.08
A14                     77.43   74.71   68.01   89.25   11.05   -6.04    0.23     0.28    0.15      0.11
A15                     80.36   84.24   55.34   93.56   -1.68   13.83    0.07     0.08    0.30      0.05
A16                     79.34   81.87   68.24   92.52    0.78   -0.63    0.21     0.21    0.16      0.09
A17                     74.43   72.89   52.86   88.40    8.68    7.59    0.14     0.21    0.32      0.08
A18                     66.75   74.72   53.06   89.26  -11.40    8.85    0.54     0.43    0.42      0.15
A19                     64.11   66.02   66.44   85.00    1.03  -11.91    0.37     0.31    0.14      0.13
A20                     11.04   18.90   37.69   50.56  -44.14  -39.27    0.26     0.44    0.42      0.37
A21                     24.03   10.24   26.10   38.27   80.70  -42.68    0.30     0.13    0.54      0.70
A22                     49.09   48.22    1.69   74.96    7.16  102.16    0.30     0.27    0.01      0.35
B01                      5.79    5.19    3.97   27.26    9.35    1.86    0.22     0.19    0.14      0.56
B02                      6.61    5.14    2.41   27.13   18.68   12.75    0.20     0.16    0.08      0.49
B03                      6.81    4.49    1.12   25.22   28.96   23.42    0.19     0.13    0.06      0.70
B04                      7.08    3.85    0.19   23.18   40.44   36.36    0.20     0.11    0.01      0.75
B05                     18.54   16.25    9.63   47.29   15.77   11.38    0.38     0.37    0.33      0.41
B06                     22.00   16.07    6.37   47.07   33.65   23.60    0.42     0.33    0.16      0.46
B07                     24.22   14.60    3.09   45.08   52.17   38.42    0.33     0.23    0.11      0.21
B08                     22.63   10.75    0.44   39.16   70.70   59.22    0.14     0.08    0.04      0.53
