IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, November 20, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:18"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.36    4.21    1.77   23.90    8.18   -3.81    0.24     0.22    0.10      0.61
A02                      5.96    4.00    1.45   22.31   18.60   -2.26    0.26     0.20    0.09      0.49
A03                      6.33    3.55    1.13   19.59   31.19   -2.11    0.30     0.18    0.08      0.61
A04                      6.88    3.48    0.93   18.57   38.75   -0.50    0.30     0.16    0.07      0.72
A05                     23.52   18.45    6.62   49.05   13.90   -1.28    0.68     0.61    0.27      0.67
A06                     28.59   19.34    5.88   48.63   30.44    2.01    0.86     0.70    0.31      0.58
A07                     32.11   18.95    5.09   46.72   46.75    3.29    0.91     0.66    0.27      0.41
A08                     35.13   17.66    3.94   43.32   66.14    4.97    0.70     0.42    0.24      0.36
A09                     59.45   49.64   17.39   75.04   10.99   -0.20    1.01     1.06    0.43      0.62
A10                     65.61   50.06   16.35   74.24   23.69    1.38    0.93     0.99    0.43      0.44
A11                     72.63   50.92   15.37   73.67   36.39    3.29    0.72     0.89    0.44      0.16
A12                     69.15   46.28   13.49   70.26   42.31    3.75    0.64     0.77    0.43      0.09
A13                     78.64   76.34   30.23   90.87   -8.82   -5.02    0.71     0.53    0.11      0.19
A14                     89.93   77.14   29.48   89.84    9.90   -5.66    0.56     0.68    0.16      0.27
A15                     94.57   85.81   25.59   93.96   -1.51   11.18    0.39     0.35    0.25      0.13
A16                     91.36   82.98   29.97   93.01    0.33   -0.84    0.44     0.41    0.12      0.18
A17                     89.22   76.52   24.39   89.31    7.92    5.60    0.56     0.66    0.30      0.30
A18                     76.81   74.63   24.72   89.83  -11.01    6.16    0.69     0.54    0.30      0.19
A19                     72.69   66.93   28.93   85.90    0.12  -11.22    1.10     0.98    0.19      0.41
A20                      7.29   14.31   17.01   50.34  -43.30  -41.39    0.17     0.30    0.26      0.45
A21                     31.13   14.30   11.04   39.31   81.04  -43.87    0.89     0.45    0.32      0.75
A22                     65.58   56.34    1.43   77.68    2.79  101.56    0.78     0.76    0.04      0.48
B01                      7.41    5.86    2.03   28.45    8.14    0.81    0.40     0.35    0.12      0.82
B02                      8.78    6.16    1.31   28.20   16.72   11.04    0.42     0.33    0.08      0.64
B03                      9.57    5.88    0.62   26.40   27.03   23.02    0.49     0.33    0.04      0.78
B04                     10.53    5.60    0.18   24.48   39.09   35.33    0.53     0.30    0.02      1.05
B05                     24.40   18.75    4.94   48.99   14.77    9.80    0.79     0.68    0.23      0.69
B06                     29.71   19.54    3.25   48.18   32.14   21.97    0.99     0.78    0.21      0.46
B07                     34.01   19.20    1.68   45.99   50.54   35.93    0.99     0.68    0.12      0.29
B08                     33.37   15.53    0.30   39.46   70.42   55.53    0.56     0.29    0.03      0.23
