IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Thursday, June 17, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:05"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      3.90    3.39    3.10   21.54    9.74   -2.23    0.14     0.12    0.13      0.47
A02                      4.11    2.98    2.54   19.98   19.61   -0.67    0.10     0.08    0.11      0.34
A03                      4.21    2.43    2.00   17.61   31.16    0.04    0.16     0.10    0.10      0.51
A04                      4.41    2.26    1.71   16.80   37.36    1.68    0.10     0.05    0.07      0.42
A05                     17.21   15.07   12.14   45.73   15.43    0.87    0.45     0.42    0.41      0.54
A06                     20.08   14.83   10.80   45.39   31.72    4.33    0.51     0.41    0.38      0.50
A07                     22.37   14.04    9.46   44.29   47.37    6.79    0.57     0.39    0.36      0.50
A08                     23.22   11.88    7.37   41.03   65.23    8.93    0.31     0.18    0.27      0.26
A09                     46.56   43.27   35.40   71.74   14.10    0.43    0.67     0.73    0.64      0.44
A10                     49.65   42.04   33.24   70.89   26.21    2.12    0.64     0.67    0.66      0.34
A11                     55.60   42.45   31.42   71.18   40.39    5.35    0.48     0.57    0.65      0.12
A12                     52.35   37.86   27.47   67.92   46.18    6.08    0.43     0.49    0.63      0.11
A13                     69.13   76.57   69.52   90.12   -9.93   -5.92    0.37     0.33    0.23      0.13
A14                     75.87   72.02   67.37   87.98   13.41   -7.65    0.38     0.48    0.34      0.18
A15                     80.16   84.13   54.97   93.51   -1.87   14.14    0.32     0.32    0.48      0.12
A16                     79.27   81.88   68.51   92.52    0.64   -0.86    0.39     0.41    0.38      0.18
A17                     73.10   70.48   52.07   87.23   10.95    6.45    0.42     0.58    0.60      0.23
A18                     65.11   73.60   52.69   88.73  -12.78    8.35    0.56     0.50    0.65      0.18
A19                     61.90   63.01   66.18   83.44    2.68  -14.36    0.67     0.76    0.29      0.31
A20                     10.63   17.95   37.02   49.43  -42.29  -40.29    0.17     0.34    0.47      0.49
A21                     23.38    9.92   26.08   37.70   80.33  -43.63    0.50     0.22    0.67      0.79
A22                     46.12   45.23    1.63   73.04    7.22   99.43    0.62     0.71    0.03      0.70
B01                      5.43    4.85    3.62   26.29    9.38    2.37    0.18     0.16    0.14      0.47
B02                      6.12    4.78    2.27   26.09   17.96   12.18    0.13     0.12    0.09      0.21
