IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, November 13, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:16"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.26    4.08    1.69   23.42    8.91   -3.57    0.14     0.14    0.03      0.23
A02                      5.93    3.94    1.43   22.06   19.22   -2.28    0.18     0.12    0.02      0.59
A03                      6.38    3.53    1.10   19.46   32.01   -1.88    0.19     0.11    0.02      0.48
A04                      6.78    3.40    0.93   18.26   39.17   -0.95    0.20     0.09    0.02      0.56
A05                     22.97   17.91    6.37   48.36   14.33   -1.01    0.38     0.42    0.12      0.34
A06                     27.58   18.52    5.65   47.65   30.83    1.76    0.64     0.40    0.08      0.68
A07                     32.47   19.11    4.97   46.84   47.15    4.37    0.65     0.46    0.07      0.42
A08                     34.82   17.51    3.84   43.14   65.89    5.47    0.30     0.22    0.05      0.30
A09                     58.38   47.90   16.79   73.79   13.31   -0.61    0.65     0.72    0.15      0.37
A10                     65.31   49.06   15.82   73.45   25.75    1.68    0.59     0.63    0.14      0.25
A11                     72.30   50.13   14.85   73.05   37.84    3.92    0.50     0.61    0.13      0.09
A12                     68.80   45.64   13.03   69.73   43.38    4.49    0.60     0.72    0.19      0.09
A13                     78.92   76.74   30.49   91.08   -9.04   -5.20    0.50     0.37    0.09      0.13
A14                     90.06   76.16   29.49   89.25   12.26   -6.80    0.43     0.56    0.11      0.20
A15                     96.05   86.99   25.47   94.42   -1.36   12.28    0.25     0.23    0.13      0.11
A16                     93.56   84.62   30.28   93.66    0.93   -0.37    0.31     0.30    0.09      0.13
A17                     89.22   75.47   24.12   88.68   10.12    5.10    0.46     0.57    0.19      0.25
A18                     76.39   74.58   24.52   89.84  -11.79    6.72    0.39     0.30    0.13      0.12
A19                     71.96   65.54   28.96   85.12    1.95  -12.72    0.60     0.52    0.09      0.21
A20                      7.24   14.07   16.78   49.94  -42.44  -41.38    0.12     0.23    0.12      0.32
A21                     30.86   14.07   11.24   38.99   81.87  -45.34    0.48     0.24    0.11      0.33
A22                     63.93   54.63    1.35   76.66    3.60  100.94    0.51     0.50    0.01      0.52
B01                      7.37    5.76    1.95   28.14    8.75    1.33    0.24     0.23    0.05      0.46
B02                      8.70    6.05    1.29   27.91   17.31   10.80    0.24     0.18    0.01      0.57
B03                      9.59    5.84    0.58   26.22   27.83   23.60    0.30     0.20    0.01      0.74
B04                     10.28    5.43    0.16   24.00   39.36   35.27    0.25     0.14    0.01      0.71
B05                     23.72   18.13    4.78   48.23   15.17    9.57    0.53     0.53    0.10      0.58
B06                     28.93   18.87    3.14   47.38   32.73   21.54    0.56     0.40    0.04      0.61
B07                     34.49   19.38    1.66   46.13   51.30   36.41    0.67     0.47    0.04      0.52
B08                     34.17   15.81    0.27   39.72   71.51   56.81    0.33     0.18    0.01      0.39
B09                     57.59   47.94   15.46   73.87   10.57    4.09    0.66     0.75    0.16      0.44
B10                     62.78   48.83   13.03   73.50   19.20   12.05    0.64     0.64    0.17      0.36
B11                     69.06   50.27   11.37   73.47   28.63   18.43    0.55     0.64    0.14      0.27
B12                     69.92   48.32    9.19   71.55   35.63   24.69    0.64     0.79    0.19      0.21
B13                     71.37   71.22   29.44   88.76  -12.14   -6.95    0.62     0.48    0.12      0.17
B14                     85.98   70.29   28.33   86.15   17.67   -9.83    0.50     0.64    0.14      0.20
B15                     94.19   85.35   22.13   93.59   -2.51   19.50    0.28     0.27    0.16      0.13
B16                     84.29   76.09   27.44   89.85    1.13   -0.75    0.46     0.45    0.13      0.21
B17                     84.51   69.01   20.80   85.14   14.79    7.56    0.43     0.57    0.18      0.25
