IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:01"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.94    4.33    4.15   24.73   10.03   -3.56    0.29     0.25    0.19      0.76
A02                      5.22    3.81    3.41   23.02   20.92   -1.86    0.37     0.26    0.19      1.08
A03                      5.38    3.09    2.72   20.37   34.24   -1.42    0.41     0.24    0.21      1.10
A04                      5.62    2.84    2.30   19.37   41.31    0.40    0.34     0.17    0.15      1.06
A05                     20.99   18.68   15.97   50.30   14.99   -1.35    0.74     0.75    0.65      0.79
A06                     24.22   18.21   14.38   49.73   32.10    1.64    0.96     0.78    0.64      0.93
A07                     26.21   16.71   12.70   47.89   48.49    3.00    0.51     0.44    0.54      0.35
A08                     26.76   13.77   10.05   43.90   67.95    4.17    0.46     0.30    0.48      0.27
A09                     52.56   49.75   41.47   75.91   12.24   -0.52    0.81     0.99    0.86      0.52
A10                     55.96   48.51   39.31   75.14   24.22    0.95    0.77     0.97    0.85      0.37
A11                     59.14   46.99   37.17   74.18   36.09    2.18    0.57     0.81    0.85      0.13
A12                     55.67   42.03   33.02   70.89   41.81    2.44    0.60     0.79    0.92      0.14
A13                     72.92   79.59   70.48   91.50   -7.82   -4.41    0.54     0.46    0.28      0.18
A14                     78.77   76.72   68.98   90.19    9.70   -5.32    0.52     0.80    0.34      0.29
A15                     82.12   85.87   59.46   94.26   -1.31   10.80    0.37     0.39    0.64      0.15
A16                     81.69   84.46   70.00   93.65    0.49   -0.28    0.42     0.47    0.31      0.20
A17                     76.85   75.72   57.33   89.73    7.87    5.15    0.61     0.83    0.79      0.34
A18                     69.60   77.18   57.46   90.41  -10.13    6.20    0.74     0.62    0.80      0.23
A19                     67.47   69.51   68.01   86.75    0.98  -10.35    0.83     0.95    0.40      0.40
A20                     11.36   19.40   39.96   51.14  -44.34  -41.28    0.42     0.72    0.77      0.61
A21                     26.53   11.28   29.21   40.04   83.61  -44.84    0.52     0.27    0.63      0.54
A22                     52.90   53.19    2.03   77.98    4.21  103.87    0.92     1.12    0.08      0.74
B01                      6.75    6.06    4.74   29.54    9.67    1.37    0.44     0.40    0.25      1.05
B02                      7.66    6.01    3.00   29.42   19.09   12.06    0.47     0.38    0.17      1.17
B03                      7.87    5.22    1.22   27.34   30.02   25.59    0.43     0.30    0.07      1.14
B04                      8.17    4.49    0.28   25.21   41.96   38.21    0.35     0.21    0.02      1.12
B05                     21.20   18.68   11.79   50.29   15.97    9.77    0.79     0.79    0.55      0.83
B06                     24.09   17.79    7.63   49.23   33.73   22.03    0.93     0.79    0.37      0.87
B07                     26.60   16.28    3.91   47.32   52.52   36.87    0.92     0.75    0.33      0.42
B08                     23.56   11.16    0.57   39.85   71.84   57.85    0.54     0.30    0.08      0.37
B09                     51.96   50.34   38.53   76.27    9.13    3.94    1.17     1.40    1.25      0.77
B10                     54.36   49.33   32.81   75.65   17.99   10.97    0.94     1.10    1.08      0.48
B11                     56.55   48.22   28.76   74.96   26.45   16.10    0.78     0.97    0.88      0.30
B12                     55.94   45.11   23.24   72.96   33.56   22.30    0.81     1.01    0.83      0.21
B13                     66.95   74.82   68.36   89.31  -11.17   -6.27    0.81     0.75    0.54      0.31
B14                     75.51   70.95   67.08   87.46   14.92   -8.28    0.85     1.22    0.63      0.41
B15                     80.15   84.39   52.35   93.62   -2.38   17.15    0.76     0.78    1.20      0.28
B16                     74.92   77.48   64.16   90.54    0.44   -0.21    0.87     0.98    0.68      0.45
