IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, November 13, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:17"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.43    4.21    1.75   23.85    8.96   -3.73    0.12     0.11    0.06      0.34
A02                      6.14    4.06    1.45   22.40   19.79   -2.11    0.13     0.09    0.05      0.39
A03                      6.33    3.48    1.10   19.25   32.42   -2.23    0.16     0.09    0.05      0.49
A04                      6.94    3.46    0.92   18.44   39.72   -0.48    0.21     0.10    0.05      0.64
A05                     23.79   18.64    6.61   49.25   14.04   -0.89    0.64     0.59    0.29      0.65
A06                     29.34   19.81    5.93   49.11   30.87    2.57    0.75     0.54    0.25      0.63
A07                     32.87   19.37    5.13   47.15   47.29    3.73    0.58     0.41    0.22      0.35
A08                     35.51   17.76    3.95   43.36   67.00    4.91    0.46     0.25    0.16      0.38
A09                     61.32   50.69   17.46   75.56   12.35    0.45    0.81     0.84    0.35      0.48
A10                     67.14   50.86   16.43   74.63   24.81    1.77    0.70     0.71    0.32      0.33
A11                     72.85   50.92   15.37   73.64   36.86    3.21    0.61     0.71    0.38      0.16
A12                     69.35   46.36   13.53   70.30   42.51    3.64    0.49     0.58    0.32      0.10
A13                     80.74   77.91   30.54   91.51   -8.07   -4.55    0.53     0.38    0.08      0.13
A14                     91.29   78.22   29.77   90.32   10.07   -5.46    0.30     0.39    0.09      0.15
A15                     96.12   87.15   25.85   94.52   -1.43   11.52    0.24     0.21    0.23      0.08
A16                     93.90   85.14   30.37   93.91    0.50   -0.12    0.24     0.21    0.08      0.09
A17                     90.38   77.43   24.64   89.72    8.12    5.68    0.34     0.44    0.24      0.19
