IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, October 23, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:10"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.76    4.48    1.51   24.56    8.38    1.37    0.16     0.13    0.06      0.37
A02                      6.69    4.53    1.31   23.83   18.39    2.97    0.19     0.13    0.05      0.42
A03                      7.49    4.46    1.08   22.72   28.07    4.81    0.18     0.11    0.04      0.38
A04                      8.76    4.80    0.94   22.99   35.61    7.72    0.23     0.12    0.04      0.44
A05                     22.95   17.62    5.46   47.75   15.37    3.77    0.47     0.40    0.18      0.44
A06                     27.98   18.79    4.91   47.81   30.56    7.23    0.55     0.39    0.16      0.42
A07                     31.76   18.80    4.26   46.45   45.85    9.11    0.48     0.31    0.15      0.31
A08                     35.76   18.37    3.41   44.26   63.67   11.56    0.37     0.20    0.10      0.25
A09                     56.94   46.64   15.49   72.91   13.04    2.19    0.85     0.78    0.32      0.48
A10                     63.69   47.92   14.62   72.70   25.01    4.52    0.83     0.72    0.34      0.39
A11                     70.86   48.94   13.62   72.21   37.88    6.91    0.65     0.56    0.33      0.24
A12                     67.71   44.59   11.91   68.90   43.94    7.43    0.47     0.39    0.22      0.18
A13                     77.31   75.05   29.56   90.26   -8.85   -4.64    0.69     0.59    0.21      0.25
A14                     88.14   74.61   28.69   88.53   11.99   -6.29    0.69     0.66    0.22      0.29
A15                     92.92   84.10   23.91   93.14   -1.54   13.93    0.69     0.61    0.27      0.25
A16                     90.28   81.43   29.35   92.24    1.42   -0.86    0.59     0.53    0.19      0.24
A17                     87.04   73.56   22.87   87.73    9.95    6.65    0.67     0.65    0.29      0.30
A18                     75.40   73.33   23.41   89.17  -11.47    8.37    0.68     0.60    0.26      0.25
A19                     70.96   64.69   28.21   84.66    1.68  -11.84    0.69     0.66    0.21      0.32
A20                      8.98   16.26   16.96   52.54  -42.46  -37.45    0.13     0.25    0.21      0.46
A21                     34.91   16.97   12.30   43.19   77.49  -41.80    0.43     0.22    0.17      0.44
A22                     63.08   54.42    1.65   76.71    1.80   96.21    0.64     0.57    0.02      0.56
B01                      8.45    6.62    1.83   30.11    8.58    6.63    0.18     0.15    0.06      0.32
B02                      9.66    6.80    1.27   29.63   17.03   14.42    0.26     0.18    0.04      0.49
B03                     10.62    6.61    0.64   28.14   27.10   25.56    0.22     0.13    0.02      0.43
B04                     11.75    6.57    0.31   27.12   36.67   35.00    0.31     0.17    0.01      0.67
B05                     24.25   18.31    4.30   48.25   16.27   13.38    0.37     0.31    0.12      0.30
B06                     30.44   19.92    2.89   48.48   32.83   26.14    0.52     0.35    0.08      0.43
B07                     34.79   19.79    1.50   46.65   50.11   40.13    0.35     0.21    0.04      0.32
B08                     39.51   19.25    0.41   44.10   69.84   59.84    0.31     0.17    0.01      0.37
B09                     57.78   48.05   14.67   73.86   10.35    6.87    0.54     0.49    0.23      0.29
B10                     63.08   48.99   12.32   73.52   19.18   14.91    0.54     0.47    0.21      0.26
B11                     68.67   50.07   10.53   73.30   28.09   21.84    0.40     0.34    0.20      0.23
B12                     71.67   49.52    8.66   72.19   35.76   28.52    0.42     0.45    0.20      0.30
B13                     71.58   71.61   29.86   89.00  -12.46   -7.43    0.61     0.52    0.25      0.26
B14                     87.79   72.11   28.91   87.06   17.09   -9.51    0.56     0.46    0.21      0.23
B15                     95.31   86.43   22.10   94.04   -2.77   20.44    0.79     0.74    0.22      0.38
B16                     84.84   76.53   27.67   90.05    1.27   -0.90    0.51     0.45    0.21      0.21
B17                     85.88   70.47   20.75   85.87   13.98    9.06    0.49     0.38    0.20      0.18
B18                     69.94   70.37   21.65   88.03  -16.73   11.24    0.41     0.44    0.22      0.29
B19                     62.74   57.38   28.03   80.95    2.43  -18.05    0.81     0.64    0.23      0.29
B20                      8.50   13.62   13.09   48.03  -34.78  -32.26    0.20     0.20    0.16      0.57
B21                     27.26   13.72    9.52   39.49   67.43  -36.09    0.36     0.23    0.14      0.57
B22                     46.82   40.58    1.45   68.16    0.91   83.62    0.47     0.41    0.02      0.52
C01                     10.40    8.76    2.35   35.02    3.43    8.91    0.31     0.28    0.10      0.52
C02                     11.26    9.06    1.53   35.07    6.47   20.51    0.35     0.28    0.06      0.53
C03                     11.77    9.10    0.75   34.64    9.74   35.56    0.33     0.26    0.02      0.60
C04                     13.73   10.16    0.61   36.15   14.27   42.30    0.35     0.26    0.02      0.60
C05                     37.27   30.96    7.17   61.39    7.35   17.98    0.80     0.72    0.24      0.53
C06                     40.36   31.87    4.67   61.37   12.55   34.52    0.89     0.72    0.16      0.49
C07                     43.85   33.10    2.69   61.65   18.09   53.38    0.83     0.66    0.08      0.52
C08                     46.49   33.62    1.03   61.31   24.46   77.88    0.62     0.50    0.02      0.53
C09                     63.77   54.27   14.28   77.66    6.47   15.24    1.07     0.97    0.38      0.51
C10                     68.86   55.66   10.24   77.58   12.42   31.41    0.88     0.82    0.28      0.33
C11                     73.89   57.36    7.21   77.82   17.70   47.38    0.76     0.72    0.19      0.26
C12                     75.28   56.69    4.44   76.87   21.85   64.49    0.86     0.79    0.13      0.32
C13                     63.11   65.64   28.99   86.46  -16.81   -9.94    0.90     0.76    0.22      0.29
C14                     83.35   65.97   27.63   83.69   22.90  -12.77    0.66     0.70    0.21      0.23
C15                     92.27   83.60   18.75   92.68   -3.55   27.67    0.77     0.70    0.39      0.20
C16                     79.51   71.70   25.95   87.77    1.23   -0.89    0.90     0.82    0.28      0.40
C17                     79.43   62.74   16.91   81.47   18.71   12.65    0.91     0.91    0.41      0.38
C18                     60.76   63.58   18.19   84.85  -22.35   15.79    0.97     0.87    0.39      0.29
C19                     51.81   47.18   26.13   75.01    4.39  -24.25    1.07     1.02    0.36      0.51
C20                      6.31    9.43    8.45   40.30  -28.56  -25.94    0.21     0.32    0.29      0.79
C21                     17.98    9.34    6.10   33.04   55.39  -28.71    0.54     0.29    0.21      0.85
C22                     30.26   26.33    1.15   56.94    0.17   68.27    0.77     0.71    0.03      0.99
D01                      9.87    8.79    2.63   35.49   -0.96    6.71    0.23     0.21    0.08      0.41
D02                     10.07    9.04    1.94   35.80   -2.39   15.92    0.29     0.25    0.06      0.51
D03                      9.96    9.04    1.24   35.66   -3.82   27.06    0.24     0.22    0.03      0.50
D04                     10.23    9.30    0.75   35.97   -3.91   38.59    0.34     0.28    0.02      0.68
D05                     40.59   36.17    9.43   66.25   -0.63   15.12    0.58     0.55    0.23      0.37
D06                     42.21   37.72    7.00   67.16   -2.44   29.83    0.77     0.66    0.18      0.42
D07                     42.66   38.36    4.95   67.45   -4.11   44.19    0.63     0.56    0.12      0.34
D08                     41.87   38.17    3.01   67.19   -6.20   61.10    0.65     0.56    0.07      0.38
D09                     70.53   63.19   15.47   82.99   -1.34   20.88    0.54     0.51    0.26      0.20
D10                     71.69   64.37   10.01   83.25   -3.83   43.34    0.52     0.46    0.21      0.25
D11                     71.92   65.05    6.14   83.37   -5.94   65.02    0.47     0.44    0.13      0.26
D12                     69.58   63.82    2.57   82.50   -7.72   94.74    0.50     0.40    0.05      0.38
D13                     59.78   64.23   29.78   86.10  -20.48  -12.22    0.63     0.43    0.17      0.16
D14                     83.42   63.86   27.80   82.28   28.43  -15.83    0.44     0.43    0.17      0.21
D15                     94.43   85.49   16.96   93.37   -4.20   34.67    0.33     0.31    0.21      0.32
D16                     78.74   70.82   25.54   87.32    1.50   -0.66    0.44     0.39    0.19      0.20
D17                     79.24   60.38   14.95   79.73   23.61   16.07    0.37     0.36    0.27      0.15
D18                     55.69   60.55   16.31   83.51  -27.74   19.64    0.38     0.32    0.24      0.33
D19                     43.36   39.60   25.44   70.16    5.65  -31.21    1.23     1.04    0.46      0.60
D20                      5.28    6.76    5.60   33.80  -18.97  -21.20    0.15     0.16    0.15      0.70
D21                     12.37    6.93    3.96   28.93   41.88  -20.05    0.35     0.22    0.13      0.78
