IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, December 17, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:Lot19"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.49    4.08    3.66   23.94    7.69   -1.95    0.13     0.14    0.08      0.36
A02                      4.83    3.67    3.10   22.55   18.08   -0.54    0.18     0.15    0.11      0.44
A03                      4.94    2.99    2.49   20.01   30.50   -0.14    0.19     0.13    0.11      0.43
A04                      5.34    2.82    2.17   19.29   38.51    1.38    0.21     0.12    0.11      0.59
A05                     19.07   17.26   13.78   48.58   12.91    1.24    0.37     0.41    0.39      0.41
A06                     22.19   17.02   12.29   48.28   29.34    4.83    0.51     0.46    0.44      0.44
A07                     24.21   15.77   10.86   46.67   45.30    6.35    0.30     0.25    0.27      0.21
A08                     25.36   13.37    8.69   43.31   64.73    7.82    0.37     0.24    0.32      0.20
A09                     49.05   46.36   37.27   73.78   12.17    1.34    0.45     0.53    0.53      0.30
A10                     52.03   45.05   34.85   72.92   23.77    3.27    0.51     0.56    0.65      0.26
A11                     56.30   44.43   32.91   72.51   36.37    5.39    0.35     0.37    0.45      0.14
A12                     52.93   39.66   28.74   69.22   42.06    6.23    0.41     0.47    0.56      0.13
A13                     68.57   75.35   67.19   89.55   -8.68   -4.77    0.27     0.28    0.29      0.13
A14                     75.15   72.39   66.13   88.16   11.20   -6.19    0.34     0.42    0.30      0.17
A15                     78.64   82.42   55.15   92.76   -1.63   12.66    0.25     0.26    0.50      0.12
A16                     78.02   80.72   66.89   92.01    0.37   -0.26    0.33     0.34    0.31      0.15
A17                     73.50   71.82   53.37   87.88    8.99    6.14    0.38     0.44    0.59      0.19
A18                     66.01   73.84   53.50   88.85  -11.26    7.67    0.42     0.35    0.48      0.13
A19                     63.62   65.30   65.63   84.64    1.49  -11.78    0.30     0.35    0.29      0.17
A20                     11.19   18.79   37.69   50.43  -42.51  -39.48    0.21     0.38    0.46      0.44
A21                     25.62   11.22   28.22   39.95   80.30  -43.40    0.22     0.11    0.32      0.30
A22                     50.04   50.71    2.14   76.50    3.09  100.30    0.45     0.42    0.03      0.50
B01                      6.23    5.78    4.24   28.83    7.37    2.94    0.20     0.21    0.11      0.51
B02                      7.05    5.73    2.79   28.71   16.33   12.47    0.24     0.22    0.10      0.53
B03                      7.28    5.03    1.26   26.81   26.78   24.17    0.28     0.22    0.05      0.68
B04                      7.75    4.44    0.37   25.06   38.80   36.30    0.22     0.14    0.02      0.66
B05                     19.91   17.87   10.56   49.33   13.93   11.87    0.45     0.47    0.34      0.48
B06                     23.01   17.32    6.87   48.65   31.43   24.17    0.61     0.54    0.27      0.49
B07                     25.80   16.05    3.65   47.04   50.46   37.96    0.37     0.30    0.10      0.27
B08                     24.15   11.63    0.67   40.62   71.09   57.40    0.33     0.18    0.04      0.24
B09                     49.39   47.75   35.00   74.67    9.25    6.06    0.57     0.68    0.67      0.38
B10                     52.15   47.31   29.74   74.39   17.77   13.52    0.59     0.64    0.68      0.29
B11                     54.56   46.28   25.19   73.73   26.79   20.04    0.40     0.47    0.49      0.16
B12                     54.94   43.85   19.93   72.13   34.66   27.40    0.51     0.58    0.55      0.16
B13                     65.75   74.05   68.63   88.94  -12.25   -7.15    0.34     0.37    0.36      0.18
B14                     75.34   70.10   67.36   87.05   16.35   -9.25    0.45     0.53    0.40      0.21
