IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, November 13, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:15"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.28    4.06    1.71   23.37    9.42   -4.05    0.11     0.07    0.04      0.33
A02                      5.93    3.91    1.43   21.93   19.82   -2.65    0.15     0.09    0.05      0.41
A03                      6.34    3.49    1.12   19.32   32.32   -2.42    0.08     0.06    0.04      0.21
A04                      6.71    3.34    0.93   18.05   39.47   -1.41    0.15     0.07    0.04      0.44
A05                     23.49   18.23    6.53   48.73   14.90   -1.39    0.31     0.26    0.15      0.31
A06                     27.73   18.52    5.73   47.61   31.55    1.08    0.61     0.39    0.15      0.54
A07                     32.09   18.76    5.01   46.41   47.75    3.28    0.36     0.23    0.13      0.28
A08                     34.60   17.27    3.91   42.82   66.53    4.34    0.32     0.16    0.11      0.29
A09                     58.49   47.94   17.02   73.83   13.52   -1.27    0.35     0.36    0.20      0.22
A10                     65.27   48.98   15.97   73.41   25.91    1.08    0.63     0.58    0.22      0.29
A11                     71.86   49.70   14.97   72.79   38.15    3.03    0.29     0.30    0.18      0.12
A12                     68.38   45.19   13.12   69.42   43.85    3.60    0.27     0.26    0.15      0.11
A13                     78.65   76.50   30.38   90.97   -9.08   -5.15    0.40     0.32    0.16      0.14
A14                     89.68   75.85   29.43   89.12   12.21   -6.87    0.38     0.32    0.15      0.15
A15                     95.67   86.64   25.49   94.28   -1.31   11.97    0.40     0.39    0.20      0.16
A16                     93.21   84.25   30.20   93.50    1.04   -0.49    0.51     0.53    0.19      0.24
A17                     88.79   75.10   24.12   88.51   10.13    4.78    0.38     0.37    0.16      0.17
A18                     76.77   74.76   24.57   89.90  -11.40    6.68    0.49     0.44    0.18      0.20
A19                     71.69   65.32   28.84   85.01    1.85  -12.63    0.49     0.34    0.14      0.14
A20                      7.29   14.23   16.82   50.19  -43.04  -41.07    0.09     0.16    0.16      0.29
A21                     30.40   13.80   11.17   38.60   82.01  -45.75    0.36     0.16    0.09      0.31
A22                     64.15   54.62    1.32   76.61    4.16  101.30    0.73     0.59    0.03      0.40
B01                      7.46    5.81    1.98   28.25    9.12    1.03    0.18     0.14    0.06      0.35
B02                      8.69    6.00    1.30   27.76   17.79   10.47    0.22     0.14    0.04      0.47
B03                      9.48    5.72    0.57   25.90   28.30   23.37    0.12     0.07    0.02      0.36
B04                     10.12    5.31    0.15   23.65   39.63   35.09    0.22     0.11    0.01      0.45
B05                     24.11   18.36    4.93   48.48   15.69    8.92    0.40     0.32    0.14      0.37
B06                     28.97   18.79    3.16   47.25   33.36   21.09    0.53     0.37    0.10      0.39
B07                     33.88   18.92    1.63   45.57   51.70   35.81    0.39     0.24    0.06      0.25
B08                     33.53   15.45    0.26   39.25   71.40   56.75    0.31     0.15    0.02      0.23
B09                     57.70   48.00   15.62   73.92   10.69    3.61    0.41     0.40    0.21      0.24
B10                     62.84   48.82   13.21   73.51   19.42   11.36    0.70     0.59    0.20      0.35
B11                     68.74   49.94   11.49   73.27   28.89   17.55    0.55     0.39    0.17      0.23
B12                     69.64   48.03    9.27   71.36   35.89   23.92    0.36     0.34    0.15      0.17
B13                     71.27   71.17   29.46   88.75  -12.24   -7.01    0.57     0.50    0.19      0.23
B14                     85.85   70.24   28.38   86.15   17.52   -9.95    0.39     0.32    0.16      0.17
B15                     94.00   85.19   22.33   93.53   -2.42   18.84    0.58     0.54    0.19      0.24
B16                     84.38   76.11   27.48   89.85    1.25   -0.83    0.52     0.50    0.19      0.24
B17                     84.33   68.93   20.98   85.13   14.68    7.02    0.46     0.36    0.16      0.17
B18                     69.38   69.76   21.85   87.74  -16.36   10.12    0.42     0.43    0.15      0.26
B19                     61.92   56.19   27.53   80.22    3.46  -18.23    0.48     0.37    0.16      0.17
B20                      6.89   11.95   12.94   45.84  -36.01  -35.52    0.10     0.18    0.16      0.34
B21                     22.84   10.63    8.48   34.31   72.15  -40.61    0.35     0.16    0.12      0.52
B22                     46.12   39.39    1.10   67.11    3.23   88.11    0.60     0.51    0.03      0.42
C01                      9.55    8.05    2.59   33.75    3.59    3.78    0.24     0.20    0.07      0.42
C02                     10.47    8.38    1.65   33.83    6.79   16.25    0.23     0.19    0.05      0.36
