IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Tuesday, June 15, 2021"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2021:05"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      4.66    4.24    4.24   24.45    7.78   -4.63    0.14     0.15    0.12      0.37
A02                      4.91    3.74    3.60   22.78   18.16   -3.53    0.11     0.11    0.08      0.25
A03                      5.07    3.06    2.96   20.28   30.86   -3.39    0.18     0.13    0.09      0.34
A04                      5.27    2.76    2.51   19.04   38.72   -2.00    0.13     0.08    0.07      0.31
A05                     19.80   17.92   15.42   49.39   13.10   -1.58    0.40     0.47    0.40      0.44
A06                     22.45   17.19   13.63   48.50   29.60    1.47    0.40     0.43    0.36      0.23
A07                     24.91   16.17   12.22   47.20   46.03    3.17    0.40     0.38    0.28      0.24
A08                     25.74   13.47    9.68   43.46   65.64    4.63    0.35     0.25    0.25      0.16
A09                     50.63   48.04   39.97   74.85   11.79   -0.43    0.50     0.66    0.46      0.34
A10                     53.87   46.41   37.22   73.81   24.70    1.47    0.57     0.71    0.41      0.29
A11                     57.92   45.60   35.26   73.28   37.03    3.30    0.46     0.62    0.39      0.19
A12                     54.49   40.74   31.02   69.99   42.73    3.91    0.50     0.65    0.46      0.18
A13                     71.34   78.44   70.61   90.98   -8.90   -5.42    0.43     0.46    0.44      0.21
A14                     78.43   75.82   69.17   89.78   10.81   -6.20    0.46     0.54    0.37      0.22
A15                     82.05   85.86   58.79   94.25   -1.41   11.46    0.53     0.57    0.44      0.25
A16                     81.47   84.16   70.00   93.52    0.62   -0.49    0.56     0.58    0.49      0.25
A17                     75.96   74.36   56.15   89.09    8.80    5.28    0.54     0.58    0.46      0.26
A18                     67.50   75.51   56.13   89.63  -11.35    6.24    0.42     0.42    0.43      0.18
A19                     65.38   67.39   67.71   85.70    0.91  -11.90    0.42     0.52    0.30      0.22
