IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, December 11, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:20"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      5.52    4.25    1.72   23.92    9.29   -3.08    0.35     0.28    0.11      0.87
A02                      6.20    4.09    1.42   22.42   20.13   -1.50    0.36     0.25    0.09      0.79
A03                      6.49    3.55    1.08   19.43   32.92   -1.45    0.40     0.22    0.07      0.93
A04                      7.13    3.55    0.90   18.66   40.20    0.36    0.35     0.17    0.06      0.92
A05                     23.21   18.14    6.31   48.63   14.02   -0.13    0.98     0.80    0.34      0.96
A06                     28.90   19.43    5.65   48.63   31.06    3.52    1.05     0.77    0.31      0.80
A07                     32.48   19.14    4.91   46.86   46.99    4.86    1.06     0.71    0.30      0.63
A08                     34.95   17.51    3.81   43.09   66.38    5.67    0.70     0.40    0.22      0.45
A09                     59.44   49.31   17.19   74.76   11.84   -0.08    1.11     1.07    0.42      0.64
A10                     65.05   49.41   16.17   73.80   24.27    1.17    1.07     1.08    0.48      0.51
A11                     72.48   50.49   15.16   73.33   37.31    3.38    0.60     0.76    0.45      0.14
A12                     69.21   46.17   13.47   70.14   42.83    3.58    0.63     0.74    0.45      0.09
A13                     78.53   76.38   30.44   90.92   -9.07   -5.36    0.78     0.51    0.08      0.14
A14                     89.99   76.81   29.60   89.65   10.75   -6.29    0.42     0.56    0.12      0.21
A15                     94.81   86.02   25.41   94.05   -1.63   11.77    0.28     0.26    0.27      0.14
A16                     91.81   83.41   30.13   93.21    0.26   -0.83    0.41     0.38    0.12      0.16
A17                     89.20   76.17   24.26   89.10    8.58    5.54    0.42     0.57    0.32      0.25
A18                     76.50   74.48   24.57   89.77  -11.38    6.46    0.89     0.64    0.30      0.21
A19                     72.35   66.49   29.07   85.68    0.52  -11.93    0.80     0.75    0.11      0.30
