IT8.7/1                                                                              
ORIGINATOR           "X-Rite, Inc."
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Fujicolor, ver2.2"
CREATED              "Friday, November 6, 2020"
MANUFACTURER         "X-Rite, Inc."
PROD_DATE            "2020:13"
SERIAL               "Batch Average Data"
MATERIAL             "Fuji Fujicolor Product Family"
NUMBER_OF_FIELDS           11
BEGIN_DATA_FORMAT
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT
NUMBER_OF_SETS 288
#
BEGIN_DATA
#ID                        X       Y       Z       L       A       B     SD_X     SD_Y    SD_Z     SD_dE
A01                      6.19    4.83    1.59   25.57    8.43    1.92    0.14     0.11    0.07      0.32
A02                      7.09    4.82    1.37   24.68   18.44    3.45    0.15     0.10    0.06      0.32
A03                      7.89    4.74    1.15   23.57   27.98    5.06    0.20     0.12    0.05      0.39
A04                      9.20    5.09    1.01   23.85   35.43    7.81    0.19     0.11    0.05      0.34
A05                     23.54   18.06    5.52   48.27   15.46    4.31    0.46     0.38    0.20      0.42
A06                     28.39   19.16    4.99   48.28   30.13    7.50    0.51     0.37    0.20      0.37
A07                     32.62   19.44    4.35   47.23   45.36    9.89    0.49     0.33    0.16      0.26
A08                     36.65   18.94    3.45   44.94   63.42   12.41    0.49     0.28    0.13      0.28
A09                     57.81   47.17   15.28   73.18   13.45    3.35    0.63     0.60    0.33      0.36
A10                     64.49   48.47   14.45   73.00   25.08    5.65    0.56     0.56    0.31      0.25
A11                     69.76   48.33   13.28   71.88   37.11    7.60    0.60     0.60    0.37      0.19
A12                     66.90   44.39   11.72   68.86   42.58    8.15    0.53     0.52    0.23      0.14
A13                     77.87   75.05   29.03   90.15   -7.94   -3.68    0.52     0.42    0.15      0.17
A14                     87.55   74.24   28.22   88.36   11.53   -5.50    0.45     0.46    0.19      0.21
A15                     91.96   83.08   23.57   92.67   -1.24   13.93    0.40     0.37    0.24      0.13
A16                     89.82   80.67   28.68   91.84    1.93   -0.10    0.33     0.31    0.16      0.14
A17                     86.29   73.06   22.66   87.52    9.60    6.83    0.41     0.40    0.19      0.19
A18                     75.91   73.25   22.95   89.03  -10.44    9.26    0.41     0.36    0.22      0.15
A19                     71.35   64.74   27.71   84.61    2.17  -10.79    0.62     0.51    0.13      0.23
A20                      9.30   16.62   16.55   52.88  -42.75  -35.54    0.14     0.19    0.15      0.45
A21                     35.21   17.23   12.18   43.56   76.56  -40.58    0.51     0.25    0.12      0.45
A22                     62.43   53.40    1.61   76.04    3.00   95.40    0.99     0.80    0.02      0.97
B01                      8.86    6.97    1.91   30.92    8.48    6.95    0.23     0.20    0.09      0.40
B02                     10.20    7.21    1.33   30.57   16.93   15.07    0.19     0.15    0.06      0.15
B03                     11.05    6.92    0.70   28.91   26.88   25.36    0.23     0.16    0.03      0.40
B04                     12.31    6.93    0.33   27.97   36.61   35.55    0.23     0.14    0.02      0.19
B05                     25.28   19.06    4.39   49.08   16.64   14.17    0.42     0.36    0.15      0.31
B06                     31.04   20.38    2.97   49.02   32.61   26.34    0.60     0.42    0.12      0.39
B07                     36.14   20.64    1.57   47.59   50.23   40.66    0.45     0.30    0.06      0.31
B08                     40.69   19.92    0.45   44.86   69.96   59.58    0.47     0.29    0.03      0.36
B09                     59.34   49.12   14.56   74.44   10.89    8.31    0.67     0.64    0.32      0.36
B10                     65.05   50.39   12.38   74.32   19.60   16.10    0.81     0.69    0.30      0.38
B11                     70.19   51.15   10.66   73.93   28.30   22.39    0.65     0.57    0.25      0.24
B12                     71.67   49.54    8.64   72.21   35.66   28.69    0.62     0.56    0.20      0.22
B13                     73.53   72.89   29.80   89.49  -11.42   -6.43    0.72     0.48    0.20      0.19
B14                     88.40   72.67   28.85   87.33   16.86   -8.88    0.75     0.77    0.18      0.28
B15                     95.57   86.49   22.05   94.04   -2.46   20.56    0.69     0.64    0.31      0.29
B16                     86.51   77.47   27.29   90.37    2.12    0.54    0.64     0.52    0.23      0.23
