IT8.7/1                                                                                      
ORIGINATOR           "X-Rite, Inc."                                                          
DESCRIPTOR           "IT8.7/1 Reference Data File, 4x5 Ektachrome"                           
CREATED              "Wednesday, June 01, 2011"                                              
MANUFACTURER         "X-Rite, Inc."                                                          
PROD_DATE            "2011:06"                                                               
SERIAL               "Batch Average Data"                                                    
MATERIAL             "Kodak Ektachrome Product Family"                                       
NUMBER_OF_FIELDS           11                                                                
BEGIN_DATA_FORMAT                                                                            
SAMPLE_ID               XYZ_X   XYZ_Y   XYZ_Z   LAB_L   LAB_A   LAB_B STDEV_X STDEV_Y STDEV_Z  STDEV_DE
END_DATA_FORMAT                                                                              
NUMBER_OF_SETS 288                                                                           
#                                                                                            
BEGIN_DATA                                                                                   
#ID                        X       Y       Z       L       A       B     SD_X    SD_Y    SD_Z     SD_dE
A01                      2.05    1.69    1.29   13.75   10.19    1.32    0.10    0.07    0.04      0.40
A02                      2.30    1.53    1.08   12.82   19.64    2.54    0.12    0.07    0.04      0.47
A03                      2.54    1.39    0.88   11.88   28.61    4.05    0.13    0.06    0.03      0.53
A04                      3.34    1.75    0.84   14.09   33.21    8.57    0.14    0.07    0.02      0.52
A05                     12.44   10.73    7.60   39.11   15.03    4.73    0.45    0.36    0.22      0.45
A06                     15.02   10.78    6.72   39.21   31.01    8.51    0.46    0.33    0.21      0.38
A07                     17.07   10.04    5.67   37.91   48.37   11.04    0.43    0.27    0.18      0.28
A08                     18.38    8.89    4.43   35.76   64.62   13.83    0.28    0.14    0.13      0.24
A09                     41.61   39.01   29.81   68.75   12.53    3.69    0.70    0.64    0.51      0.24
A10                     46.10   38.95   27.83   68.71   25.83    6.85    0.58    0.58    0.51      0.23
A11                     49.91   37.98   25.13   68.00   39.37   10.29    0.41    0.46    0.50      0.34
A12                     46.92   33.52   21.44   64.58   45.98   11.31    0.34    0.40    0.43      0.36
A13                     66.29   74.08   66.25   88.96  -11.13   -4.91    0.56    0.44    0.27      0.25
A14                     73.86   71.64   64.74   87.79   10.11   -5.50    0.33    0.36    0.27      0.10
A15                     77.88   81.93   51.50   92.54   -2.21   16.24    0.30    0.28    0.44      0.19
